193.148.21.125;800000090300e4387e216980;10;28783047
193.148.21.148;800000090300004268dfedfe;2;12900671
193.148.22.115;800000090300cc46d6c163be;3;30171393
193.148.22.8;800000090300f44e0506c340;1;42816698
193.160.92.70;80001f88808654663da62d5a5900000000;31;16296069
193.160.94.9;800000090300d47798a79200;38;4594969
193.162.138.1;80000a4c01c1a28a01;1;56420564
193.163.45.225;8000000903d4c93c5bf870;0;0
193.163.45.254;0000000903002c01b50a8a00;3;71215165
193.163.98.8;800000090300689e0becdf80;2;140580989
193.169.171.1;80003a8c04;0;0
193.169.171.33;80003a8c04;0;0
193.169.69.1;f5717f001c732fc48600;13;9105701
193.172.136.33;800000090300286f7f43ae00;11;55603537
193.172.137.63;80000009030078bc1a1c5280;8;100936540
193.172.141.95;800000090300d477989ff000;3;111630713
193.173.12.32;80000009030070695af75520;2;38873603
193.173.12.65;800000090300e4387ed29700;12;16215022
193.173.157.71;80000009030008ecf5d24e80;7;102061061
193.173.159.63;800000090300cc7f7636c600;22;1974754
193.173.25.194;8000000903006cb2ae635a00;14;102058777
193.173.37.128;80000009030004627341d100;15;31195060
193.173.37.143;80000009030004627341d100;15;31195036
193.173.63.223;800000090300780cf08f9700;8;100403284
193.173.73.240;8000000903007488bb24a480;9;29040527
193.177.180.3;8000000903004c710da1cd00;4;67377741
193.187.120.10;800000090300f83918eaaab0;15;30654531
193.187.120.19;800000090300f83918eaab40;15;30654224
193.187.120.91;800000090300f83918eaab40;15;30654499
193.187.190.3;80000634b29e2000101470d8f7;5;10810420
193.187.191.10;80000634b29e2000101471d8f7;4;10811951
193.187.191.11;80000634b29e2000101470d8f7;5;10810400
193.187.191.17;80000634b22db4001014e8f756;6;70126842
193.187.191.19;80000634b20400001014cbd196;3;70125603
193.189.139.2;80003a8c04;0;0
193.202.98.192;8000000903004cec0f5cb780;4;55462921
193.202.98.195;8000000903004cec0f5cb780;4;55462919
193.238.241.89;800000090300881dfcd31800;3;174490959
193.239.186.24;80000009030000070e0f2f44;3;11934761
193.239.186.25;80000009030000070e0f2f44;3;11934804
193.239.186.49;80000009030000070e0f2f44;3;11934811
193.239.186.95;80001f88802330a55a04c1396300000000;10;3348929
193.239.187.21;800000090300000ab86d8f58;15;36640147
193.242.210.41;80001f8880f40b5725a410415500000000;20;8665818
193.25.96.1;8000000903001c6a7ab9057a;5;12188385
193.254.214.70;800000090300001e7a585da8;16;16347553
193.34.81.1;f5717f001c73eec04d00;6;730937
193.34.81.105;800000e804435a4a33323030374c51;17;1748861379
193.34.81.121;80001f8880a03b000066000000;1;1748861650
193.34.81.123;80001f88805c01000066000000;1;1748858039
193.34.81.137;800000e804435a3335313958483935;28;1748861586
193.34.81.14;80001f8880b872000066000000;1;1748857817
193.34.81.141;800000e804435a3336303156594457;5;1748861442
193.34.81.142;80001f88807f7b8602b929ea5e;12656;213270
193.34.81.176;800000e80455534534343042455453;7;1748861352
193.34.81.180;800000e804435a333332354836434a;16;1748861386
193.34.81.190;80001f888027167b02d2c15e51;17561;216
193.34.81.228;80001f8880b355de0f57484c53;9587;5015
193.34.81.252;800000e80455534533333845584145;15;1748861394
193.34.81.34;80001f8880666400006a000000;1;1748860897
193.34.81.57;800000e804435a3232353130384a43;6;1748861030
193.36.229.255;80000009030070ea1a564f30;9;158416466
193.37.204.1;80000634b20400001014d3d196;0;44219569
193.37.204.129;80000634b20400001014d3d196;0;44219589
193.38.141.245;80000a4c01b2d95005;3;16369765
193.39.7.14;80000a4c01b2d95006;7;657122
193.42.109.1;80001f88800c9a731c73f07b5f00000000;7;48232667
193.42.252.6;80000009030000a6cac86300;18;4627985
193.56.239.117;80003a8c04;0;0
193.56.239.213;80003a8c04;0;0
193.56.239.41;80003a8c04;0;0
193.56.239.57;80003a8c04;0;0
193.56.239.85;80003a8c04;0;0
193.67.144.10;8000000903a0935103551c;0;0
193.67.185.253;80000009030070ca9b49c8c0;2;47318949
193.67.231.207;8000000903006c310ec29380;6;12590234
193.78.66.251;80000a4c01c14e42f9;58;58903185
193.79.17.191;8000000903006cb2ae59966c;1;87013441
193.79.229.122;8000000903005057a8198250;4;47087547
193.79.231.198;8000000903005451de037580;6;27789702
194.102.239.25;800000090300a0b439fd6100;16;46379279
194.102.239.6;800000090300a0b439fd6100;16;46379282
194.104.27.2;800000090300e8eb34ca6a80;8;72414691
194.110.221.3;80001f888061459ca06500db14;1;54306518
194.120.149.48;800028390374fe4861e901;1;314340
194.120.54.48;80000009030000fec8650fb0;2;33741508
194.121.13.199;80003ffa0300042d0e1f68;1;23042
194.122.170.51;800000090300084fa9abb280;40;14804464
194.122.183.38;80001f888044486f8c000000006835b14d;1;512211
194.122.191.79;80001cc7031449bc7a6ca0;0;0
194.140.246.0;80000009030058ac787ba400;18;59531417
194.145.246.95;800000090300001e4a9f6ca8;4;200336401
194.145.247.1;800000090300001e4a9f6ca8;4;200336413
194.151.121.89;80000009030020cfaea6c300;3;103227786
194.151.188.48;800000090300e4aa5db0020e;2;1124724
194.151.28.177;80000009030010f311f087df;3;72579644
194.151.4.135;800000090300500f8000ad00;7;102838114
194.151.73.95;80000009030000f28bbc90b0;3;6053992
194.153.74.12;800000090300d0dc2ce44500;10;17942506
194.158.170.30;f5717fc0d6822461e900;3;68660902
194.171.108.1;800063a280d89403e2a07b00000087;1;214718799
194.171.108.77;800063a280d89403e2a07b00000097;1;255215293
194.171.216.1;800000090300501cb0a75480;12;103145595
194.171.33.253;800000090300c4f7d5886a00;6;166733371
194.171.38.253;80000009030000bc60c0e880;10;280265
194.187.76.101;80001f88800a5270522790ba5d00000000;16;28973529
194.187.76.73;80001f8880e3bb7d251381ca5d00000000;8;67284242
194.196.105.15;00000009030080a2355c3000;10;1604237
194.196.123.89;0000000903001cea0b67e000;12;1684017
194.196.18.121;8000000903003890a5891f00;5;7434036
194.196.18.127;8000000903003890a5891f00;5;7434267
194.196.184.81;00000009030080a235133000;8;1598540
194.196.190.50;80000009030080433fcd9383;2;3788173
194.196.192.89;8000000903006c416a020220;1;62480565
194.196.205.2;800000090300c067af25ab80;2;133325836
194.196.222.32;00000009030080a2355e0800;7;1508182
194.196.230.25;800000090300c067af425900;6;35245430
194.196.233.31;800000090300380e4d921b00;1;18040993
194.196.34.120;00000009030080a235992800;17;1511947
194.196.34.121;00000009030080a235992800;17;1511973
194.196.42.17;00000009030080a23513f800;8;1593608
194.196.46.9;00000009030080a2355be000;7;1856285
194.196.48.113;00000009030080a235982000;8;2116414
194.196.49.225;800000090300e4c722bafba0;5;3904000
194.196.50.113;00000009030080a2355ac800;7;74595810
194.196.95.34;80000009030000d78f557000;6;18055510
194.196.95.35;800000090300dc8c375fc400;4;18054096
194.229.78.161;800000090300706d15ea7c80;3;118794142
194.26.153.251;8000000903005cb12e828d00;9;13880107
194.26.80.11;0000000b0000f06281142bc0;35;22270502
194.30.182.16;80000009030000bf77da3880;16;9477962
194.30.182.17;80000009030000bf77da3880;16;9477998
194.31.131.1;8000000903004c0082a07200;11;65812919
194.31.131.64;800000090300003a7d459f00;6;770554186
194.32.121.238;80003a8c04;0;0
194.39.216.97;80000a4c03c8e7f0b82500;3;13216302
194.49.83.202;8000000903007079b3720d20;6;210920664
194.5.181.120;8000000903009077ee861880;31;6241
194.5.181.21;800000090300ec01d5342a80;35;514184
194.5.181.41;8000000903001cfc17422200;25;4831906
194.5.181.57;800000090300c828e550de00;12;25388734
194.5.181.71;80000009030044b6be307880;104;28936404
194.5.181.81;800000090300d0e04232fe00;24;3532874
194.5.181.87;800000090300bcd295925900;24;12628548
194.50.163.6;80001f888071fbab6d00e5005200000000;13;210854354
194.53.206.168;80001f8880b860c35f891b335800000000;98;17337676
194.53.206.49;80001f888093e20977bb4db366;9;14345346
194.53.206.84;80001f888090d198077421a56600000000;62;153346
194.53.72.1;80000009030034ed1bdffa80;11;60964128
194.53.73.255;80000009030034ed1bdffa80;11;60964341
194.61.120.50;80003a8c046d6b745f3139342e36312e3132302e3530;0;0
194.69.16.128;800000090300000a8ae72581;5;434723742
194.69.16.250;800000090300000a8ae72581;5;434723760
194.69.16.255;800000090300a4934c30c000;8;173818137
194.69.16.89;800000090300000a8af0e4c1;10;146694488
194.69.16.90;800000090300000a8ae72581;5;434723982
194.69.180.33;800000090300cc90709f26c0;12;3386782
194.69.22.88;800000090300a4934c0154d6;7;81828342
194.69.28.26;80000009030070105c683481;4;372554594
194.69.28.78;800000090300c067af3fb574;8;90988658
194.69.29.247;800000090300c067af3fb5a4;8;13948615
194.69.31.227;800000090300000a8ae72581;5;434723737
194.69.31.231;800000090300000a8af0e4c1;10;146694192
194.69.31.97;800000090300000a8af0e4c1;10;146694215
194.76.149.1;8000000903000027e3776600;7;11104328
194.76.149.161;8000000903000027e3776600;7;11104626
194.76.149.175;8000000903000027e3776600;7;11104632
194.76.149.176;8000000903000027e3776600;7;11104377
194.76.149.216;8000000903000027e3776600;7;11104352
194.76.150.254;80000009030000d78f5d0700;7;12149972
194.8.12.25;8000000903006cb2aeb12980;49;79699473
195.114.232.17;80000a4c015ef74805;1;123105966
195.114.237.29;80000a4c015ef74804;7;31963638
195.114.30.1;8000cda203649d99d1fd8b;44;86733074
195.114.30.2;80001f888004254c1898df1a6500000000;1;52601527
195.12.60.208;80003a8c04;0;0
195.121.105.25;800000090300706bb99aab92;5;209613992
195.121.105.27;800000090300706bb99aadc7;12;16803462
195.121.105.59;800000090300706bb99aadc7;12;16803466
195.121.108.0;800000090300706bb99aab92;5;209613996
195.121.108.13;800000090300706bb99aab92;5;209614224
195.121.108.14;800000090300706bb99aab92;5;209614206
195.121.108.15;800000090300706bb99aab92;5;209613953
195.121.108.42;800000090300706bb99aab92;5;209613969
195.121.109.57;800000090300706bb99aab92;5;209613949
195.121.109.83;800000090300706bb99aadc7;12;16803211
195.121.109.87;800000090300706bb99aab92;5;209613993
195.121.109.97;800000090300706bb99aab92;5;209613968
195.121.91.123;800000090300706bb99aab92;5;209613945
195.121.91.171;800000090300706bb99aadc7;12;16803484
195.121.91.202;800000090300706bb99aab92;5;209613951
195.121.91.57;800000090300706bb99aab92;5;209613985
195.121.91.80;800000090300706bb99aab92;5;209614227
195.134.168.49;80000009030000be75907980;22;53739705
195.169.148.16;80001f88803410fc5eb5c02865;6;50551883
195.169.148.30;80001f88803410fc5eb5c02865;6;50551857
195.169.155.49;800000090300081ff31ea701;2;96483213
195.169.46.13;80001f88807f233b577157e86400000000;17;2766727
195.182.199.1;f5717f001c73f3df2c00;18;566391
195.182.27.34;800007db0358d061f79da0;4;84641465
195.183.128.95;800000090300d072dc316e20;1;27138057
195.183.141.33;800000090300bce712a94b00;10;2984930
195.183.156.25;80000009030010f311d3de00;3;50019856
195.183.156.31;80000009030010f311d3de00;3;50019618
195.183.24.112;800000090300500f80a4e040;1;55470947
195.183.24.146;80000009030044643c863600;2;34893774
195.183.8.153;800000090300e02f6dd600e8;1;11659885
195.184.64.177;800007c703748ef85b3600;790;10297538
195.184.65.17;8000000903000025450f1b00;21;25486638
195.184.65.7;8000000903000025450f1b00;21;25486384
195.184.65.97;80003a8c04;0;0
195.184.77.15;80000009030000b771712b00;23;104541514
195.184.77.19;80000009030000eabde21680;7;104541133
195.184.90.6;800000090300e41f7b4ad600;9;57096729
195.191.1.60;800000090300008e73df0e00;12;48503222
195.191.120.16;800000090300006bf174171c;3;7843205
195.191.120.32;800000090300006bf17417d0;1;40723861
195.191.17.235;00000009030040ce2438a830;6;48241800
195.20.48.25;f5717ffcbd6751329b00;14;8175886
195.212.105.0;80000009030070db98bcee80;11;156637259
195.212.12.48;8000000903007c210dcc5f81;5;11249552
195.212.12.54;8000000903007c210dcc5f81;5;11249538
195.212.122.49;00000009030080a2355e0800;7;1508218
195.212.13.73;80000009030004a741df9780;10;828738
195.212.144.80;00000009030080a2355ab000;6;1601200
195.212.168.17;800000090300b4de31107b80;1;2999247
195.212.169.63;00000009030080a2355d4000;7;4147739
195.212.19.120;8000000903007cad4f76da80;2;140814060
195.212.190.13;800000090300f866f2a56c80;13;70670243
195.212.23.129;00000009030080a2355ca800;9;2113943
195.212.231.48;00000009030080a235983000;10;1686435
195.212.24.49;8000000903007cad4f0aae00;10;26333445
195.212.28.224;8000000903002cd02d6f6d00;5;111280996
195.212.29.128;8000000903007cad4f0aae00;10;26333487
195.212.32.17;00000009030080a2355e1800;6;2113148
195.212.40.209;800000090300701f53ba7500;64;27198618
195.212.42.130;8000000903bc4a5699f4e0;0;0
195.212.42.81;8000000903008c84422fa880;2;60381258
195.212.43.24;80000009030080e01de345a0;1;140476762
195.212.66.202;800000090300fc9947a3f470;3;14742358
195.212.92.208;00000009030080a235135800;8;2108174
195.219.146.2;f5717f985d82b78b5700;8;1516511
195.219.194.98;3,8303E+49;1336;9418898
195.222.9.81;800000090300689e0b9aa500;8;17873458
195.33.118.225;8000000903005c64f1f58b80;18;2234831
195.33.163.81;80000009030080e01dc43600;6;65913646
195.34.202.86;80000009030000b670c53b00;10;87719247
195.35.133.192;8000000903005488dea4a980;6;24447871
195.35.133.209;800000090300084fa98b0b80;8;16844457
195.35.133.53;800000090300084fa94d1e80;23;4896696
195.35.134.185;8000000903007411b2a8d780;12;16663300
195.35.144.12;8000000903005cb12e923d00;6;1732385
195.35.145.185;800000090300084fa9317a80;23;42340139
195.35.145.79;800000090300f86bd93d0580;27;4669001
195.35.149.248;80000009030024d79c375200;42;5351584
195.35.149.252;8000000903005451de453400;10;48025382
195.35.149.73;800007db03a4be2bb880fa;21;578861
195.35.150.181;800033870370fc8c678170;0;0
195.35.150.240;8000000903005cb12e7a0e80;14;34218666
195.35.150.65;800000090300889cadf94d80;6;23598878
195.35.153.241;800033870370fc8c5454c0;0;0
195.35.154.193;800000090300148473eaa400;10;3984628
195.35.154.197;800000090300148473ea0e00;8;4072013
195.35.154.205;8000000903005c64f1f30b00;8;2336397
195.35.154.234;80000c190443303344303745323642334530;1;517223
195.35.154.237;800033870370fc8c681ec0;0;0
195.35.155.145;80000009030000b8b30e9381;13;27465985
195.35.155.240;8000000903005cb12e82bd80;6;7599458
195.35.155.253;8000000903005c64f1f39f8598 packets captured;;
195.35.160.150;800000090300188090b09080;30;15297234
195.35.170.109;800000090300504921a96a80;8;6684763
195.35.193.97;800033870370fc8c66da80;0;0
195.35.194.152;8000000903007079b3d47300;20;47772971
195.35.194.17;800033870370fc8c676f70;0;0
195.35.194.176;80000009030084ebef22d180;12;79087226
195.35.194.240;80000009030084ebef22dd80;8;10806995
195.35.194.56;8000000903007cad4f9b9200;20;37421733
195.35.194.64;8000000903007cad4f2a9980;39;17805887
195.35.194.79;800000090300e8eb34c9b280;28;17806155
195.35.194.80;80000009030028affd8ffa00;10;80215955
195.35.194.95;800000090300a47806623c00;14;70673043
195.35.195.69;80000009030040b5c184a680;48;13908886
195.35.195.81;800000090300a03d6e243f00;10;79695634
195.35.198.111;80000009030028affde8e480;18;1654625
195.35.198.208;800000090300cc7f76381200;32;38095244
195.35.198.23;800000090300084fa9312800;49;11320820
195.35.198.33;8000000903007cad4f9b6d80;13;79090484
195.35.199.193;80000009030054781a5d5881;15;1623273
195.35.199.208;800000090300084fa9883a00;23;3007504
195.35.208.6;000039e7000000a1ac1e7f01;33;10864451
195.35.210.54;800000e804435a4a38313330463558;4;1748869021
195.35.213.95;8000000903005451dea74d00;10;4661781
195.35.217.248;8000000903007cad4f787100;12;29929050
195.35.218.201;800000090300a478065fb600;31;8221001
195.35.222.97;800000090300889cadf53d00;4;19880945
195.35.223.193;800033870370fc8c58a2b0;0;0
195.35.223.233;80000009030084ebefa93580;6;18411684
195.35.225.105;800007c703c0c520a5ed9b;15;2109567
195.35.229.29;800000090300c47ee04cc400;10;4486837
195.35.230.131;800000090300d009c8319880;4;15469664
195.35.230.165;8000000903005c64f1af4000;8;1562522
195.35.230.173;800000090300889cadf53900;8;3555741
195.35.231.107;80001f8880bb2a8652cb6e1e4d;6;7707799
195.35.231.41;80000009030024d79c3b2500;8;21520531
195.35.231.84;8000000903005c3e06db2d00;4;15563188
195.35.231.85;8000000903005c3e06db2d00;4;15563176
195.35.231.98;80001f8880bb2a8652cb6e1e4d;6;7707812
195.35.241.144;800000090300c014fe4efd00;25;4676615
195.35.241.152;80000009030080276c9a4e80;15;2847897
195.35.241.69;800033870370fc8c66c680;0;0
195.35.242.106;800000090300084fa98ac880;7;79139750
195.35.242.71;8000000903004c421ee8d700;8;11137559
195.35.242.82;80000009030028affd6ae5f0;18;7223831
195.35.243.151;8000000903005c3e06cfd300;14;2776648
195.35.243.216;800000090300a4780682e980;14;77251395
195.35.243.88;800000090300e462c4790080;12;5427596
195.35.243.99;800000090300cc7f76719f00;14;76033642
195.35.245.8;8000000903005c3e06b93480;15;6568283
195.35.250.140;800000090300084fa988f200;17;26536214
195.35.250.143;800000090300084fa988f200;17;26536195
195.35.250.17;800033870370fc8c681600;0;0
195.35.251.177;8000000903004c421e80f380;14;48130224
195.35.251.253;800033870370fc8c6767d0;0;0
195.35.253.56;8000000903005451dea7c100;6;8475028
195.35.254.65;8000000903005451deb0a400;4;586569
195.38.213.103;800000090300689e0b9ab480;17;7506592
195.38.214.33;8E+23;2;78190736
195.5.163.217;80001f8880322c410ede19eb5a00000000;28;49111672
195.60.212.112;80000009030080e01da02c81;9;152808025
195.60.212.24;80000009030080e01da02c81;9;152808038
195.60.212.72;80000009030080e01da02c81;9;152808042
195.60.212.8;80000009030080e01da02c81;9;152808001
195.60.213.0;80000009030080e01da02c81;9;152808025
195.60.213.145;80000009030080e01da02c81;9;152808029
195.60.213.215;80000009030080e01da02c81;9;152808308
195.60.213.249;80000009030080e01da02c81;9;152808266
195.60.214.112;80000009030080e01da02c81;9;152808303
195.60.214.144;80000009030080e01da02c81;9;152808002
195.60.214.208;80000009030080e01da02c81;9;152808006
195.60.214.227;80000009030080e01da02c81;9;152808042
195.60.214.255;80000009030080e01da02c81;9;152808290
195.60.214.89;80000009030080e01da02c81;9;152808005
195.69.225.1;80003a8c04;0;0
195.69.72.110;8000000903f80f6fe4c650;0;0
195.69.74.190;8000000903f80f6fe4c650;0;0
195.73.208.233;80000009030054a27464442a;4;103571732
195.75.111.217;00000009030080a2355c2000;9;5052571
195.75.111.79;00000009030080a235135800;8;2108194
195.75.114.136;00000009030080a235135800;8;2108152
195.75.116.177;8000000903008c84428f3300;2;62282142
195.75.143.74;80000009030070db98bcef80;7;92358252
195.75.176.233;00000009030080a2355ab000;6;1601203
195.75.179.63;8000000903000476b0faaf60;13;30817816
195.75.191.169;00000009030080a2355ca800;9;2113944
195.75.227.33;800000090300f07f067cee80;4;77771629
195.75.243.65;00000009030080a2355ab000;6;1601200
195.75.244.147;8000000903005c5ac71b2b80;16;73736928
195.75.250.121;800000090300286f7f73ef00;4;2955019
195.75.27.15;800000090300acf2c526a500;1;8112557
195.75.27.175;00000009030080a235145800;10;1859922
195.75.27.233;00000009030080a235145800;10;1859888
195.75.31.185;80000009030074a02f8dee00;2;6218746
195.75.38.183;800000090300f872ea631b00;3;7547862
195.75.38.57;0000000903001cea0b67e000;12;1683980
195.75.74.52;8000000903003c08f6bc35e0;12;44677741
195.75.83.233;8000000903007cad4f761b80;4;2681249
195.75.87.176;8000000903007cad74b4c720;4;5520658
195.75.87.191;8000000903007cad74b4c720;4;5520615
195.75.90.201;800000090300cc6a33a57800;12;7492899
195.75.97.192;800000090300b0faeb49c560;2;11922829
195.75.98.249;8000000903002c4f52592fe0;30;313519
195.85.132.1;800000090300000deda95be0;3;196944901
195.85.132.31;800000090300000deda95be0;3;196944889
195.85.132.35;800000090300000d28cb0000;4;234290488
195.85.191.42;8000000903006400f1ee0080;15;58011256
195.88.211.129;80003a8c04;0;0
199.103.8.0;800000090300cc7f76726700;6;101628957
204.8.80.1;80000a4c01b9ab3008;3;15729863
206.189.5.183;80001f8880eff079318d0e1a5800000000;99;14869678
208.88.128.127;80000009030040f078d61a80;19;2334360
208.88.128.148;800000090300b8a37730da80;12;38092426
208.88.128.150;800000090300b8a37719fa00;33;14804614
208.88.128.169;80000009030044ae256b7c80;30;6408627
208.88.128.218;800000090300ecce138b2d00;24;6546688
208.88.128.222;800000090300bc5a566d1900;9;28353347
208.88.128.25;80000009030078bc1a356880;29;146010226
208.88.128.50;8000000903007079b342c080;27;88731484
208.88.128.51;800000090300005d73765a00;17;46148931
208.88.128.73;8000000903006c8d771bff80;6;80320164
208.88.129.103;800000090300f80f6fa5c180;17;25033883
208.88.129.122;80000009030024d79ca38700;4;52370933
