ip.src_host,snmp.msgAuthoritativeEngineID,snmp.msgAuthoritativeEngineBoots,snmp.msgAuthoritativeEngineTime,Enterprise code,Mac
37.139.137.131,800002a203b04f1336c140,10,25289533,674,b04f1336c140
31.161.23.39,8000000903000027e36b1f00,8,100116795,9,000027e36b1f00
37.114.90.113,80000009030044d3cad1e740,3,41632361,9,0044d3cad1e740
37.114.91.79,0000000903005c3e06c2abe6,9,24573821,9,not_set
23.249.233.225,0000000903005c3e06c2abe6,9,24573821,9,not_set
37.153.196.111,800000090300009ad2ecd3d9,5,93667140,9,00009ad2ecd3d9
31.160.242.103,80000009030000c164b75a84,2,4580688,9,0000c164b75a84
37.153.242.2,800000090300f866f219b428,11,6618074,9,00f866f219b428
37.74.46.187,8000304404464736304556544b3230303033363134,1745361587,2977845,12356,No Mac indication (0x03)
37.235.114.161,80000009030024161b3cf580,12,6373104,9,0024161b3cf580
37.230.171.101,80003a8c04,0,0,invalid,invalid
5.159.32.163,800000090300f40f1b7a0170,9,136837929,9,00f40f1b7a0170
31.149.142.24,80000009030000451d067978,2,24699377,9,0000451d067978
31.160.99.168,800000090300885a92e3879c,2,42407569,9,00885a92e3879c
37.114.91.159,80000009030024e9b32b59c0,5,48477026,9,0024e9b32b59c0
31.20.164.0,00000009030040ce24329850,9,51959212,9,not_set
5.159.32.9,800000090300b8114b4707a0,1,114109602,9,00b8114b4707a0
31.160.198.175,800000090300a03d6e23b780,19,3988073,9,00a03d6e23b780
37.235.118.252,800000090300d4eb68e78b80,8,6663484,9,00d4eb68e78b80
37.153.214.26,800000090300f872ea329368,3,56645184,9,00f872ea329368
37.46.123.205,80000009030000235eedb2bf,12,269465006,9,0000235eedb2bf
31.3.15.255,80000009030058ac78268c80,16,4550123,9,0058ac78268c80
37.143.39.89,800063a203443192fb4c17,5,54219513,25506,443192fb4c17
31.149.110.247,800000090300707db96e7a78,2,6741664,9,00707db96e7a78
37.74.23.233,80003a8c04,0,0,invalid,invalid
31.149.98.153,800000090300cc7f7671ae80,5,100416749,9,00cc7f7671ae80
31.160.22.55,8000000903002c4f5245ef74,2,865726,9,002c4f5245ef74
31.160.208.57,800000090300707db9302e08,3,18206853,9,00707db9302e08
31.149.175.167,800000090300007888bd36bc,2,102212232,9,00007888bd36bc
37.153.214.121,800000090300f872ea766460,7,15629404,9,00f872ea766460
37.153.231.117,80000009030000fec8948f40,35,35037173,9,0000fec8948f40
31.149.79.169,800000090300700f6a1c5980,18,12094811,9,00700f6a1c5980
37.235.119.144,800000090300d4789b4f1580,17,84243589,9,00d4789b4f1580
37.26.225.15,000000090300cced4dbbb7d0,3,6544180,9,not_set
5.200.11.89,800011ae039c3dcff6f9dc,33,1748340450,4526,9c3dcff6f9dc
37.26.228.94,800000090300a49bcdda0f01,44,251113,9,00a49bcdda0f01
45.13.164.162,80000634b20400001014d3d196,0,43698583,1588,No Mac indication (0x03)
31.160.186.135,80000009030000fec864f64c,2,20649778,9,0000fec864f64c
45.11.164.214,800000090300bc26c7dfb0cb,2,147220479,9,00bc26c7dfb0cb
31.149.96.65,800000090300b08bcfbd7ad2,2,42066055,9,00b08bcfbd7ad2
37.247.46.15,80001f8880ab166723899b955a,37444,351534,8072,No Mac indication (0x03)
31.20.128.1,502660000000031201007148,8,65959653,1344692224,not_set
31.160.33.215,800000090300004268d3ec3e,4,3969638,9,00004268d3ec3e
31.149.71.169,800000090300001b90c9d858,2,2951937,9,00001b90c9d858
31.160.127.121,80000009030000fec88ced68,2,13381015,9,0000fec88ced68
31.160.163.104,800000090300cc46d606f926,3,15100972,9,00cc46d606f926
31.160.58.49,800000090300e4387ed13400,18,8984745,9,00e4387ed13400
31.149.45.216,800000090300e4a41c067300,12,14051091,9,00e4a41c067300
37.235.112.81,8000000903000081c4698900,12,58288109,9,000081c4698900
31.149.157.184,800000090300a8b45646f440,2,37849764,9,00a8b45646f440
31.149.134.97,800000090300002334001c01,27,6574652,9,00002334001c01
23.249.239.162,800000090300588b1c9c7f80,7,13371003,9,00588b1c9c7f80
37.26.225.47,000000090300cced4dbbb7d0,3,6544181,9,not_set
31.160.122.183,80000009030000d78f2fa700,12,143689111,9,0000d78f2fa700
37.114.94.73,0000000903005c3e06c2abe6,9,24573826,9,not_set
37.247.33.128,8000000903000005740fb2bc,8,191939882,9,000005740fb2bc
31.149.63.161,800000090300e4387ecd6b80,6,3010749,9,00e4387ecd6b80
31.149.99.81,80000009030000fcba5695a0,2,27348156,9,0000fcba5695a0
5.255.77.223,80001f8880566cf25d642fa059,15097,63848,8072,No Mac indication (0x03)
31.149.127.81,800000090300002a108ab130,3,102301769,9,00002a108ab130
45.81.221.198,800000090300ec01d585e601,4,25062904,9,00ec01d585e601
37.235.116.40,80000009030058ac78bae388,6,128565133,9,0058ac78bae388
31.160.157.190,800000090300a8b45694c81a,18,10683430,9,00a8b45694c81a
37.251.178.122,80001f8880d9311131933a5866,1,31282068,8072,No Mac indication (0x03)
31.161.49.137,800000090300007888bd27a8,2,2239550,9,00007888bd27a8
31.3.13.149,80000009030058ac78269080,11,99143199,9,0058ac78269080
37.114.89.165,0000000903005c3e06c2abe6,9,24573826,9,not_set
31.160.203.87,800000090300700f6a1c6b80,10,27384039,9,00700f6a1c6b80
37.75.153.234,80001f88807d942f7215f3ec5700000000,22,7640326,8072,No Mac indication (0x03)
31.149.203.168,800000090300843dc6cf9fcc,2,5162090,9,00843dc6cf9fcc
37.153.211.24,800000090300000000000000,3,4062977,9,00000000000000
31.160.102.49,800000090300cc7f76fc8900,26,16842025,9,00cc7f76fc8900
37.153.235.209,80001f88801a82d80bdb4ed167,4,4309300,8072,No Mac indication (0x03)
37.26.229.246,800000090300cc98910c5c01,13,15008689,9,00cc98910c5c01
31.7.4.2,8000000903003a9c269440,0,0,9,003a9c269440
5.83.3.1,80000a4c01b2d95005,3,15848802,2636,No Mac indication (0x03)
31.149.176.33,800000090300e4387ed72780,7,5781901,9,00e4387ed72780
31.149.246.176,80000009030020cfae609780,5,99093239,9,0020cfae609780
37.74.29.145,80001f88031056ca69cb80,1,9547416,8072,1056ca69cb80
31.160.211.0,80000009030070db98834e18,2,90906690,9,0070db98834e18
31.151.50.255,80000009030000ebd5ed8400,9,27859193,9,0000ebd5ed8400
5.22.253.190,8000000903002c0be975d380,6,1626155,9,002c0be975d380
31.149.209.243,80000009030084ebefdaaa80,3,31517446,9,0084ebefdaaa80
31.160.226.129,800000090300e4387e955480,20,3806638,9,00e4387e955480
31.149.151.8,80000009030084b2618d12c8,2,7856078,9,0084b2618d12c8
31.171.204.184,80001f88809e36f9343b703a65,11,14533909,8072,No Mac indication (0x03)
23.109.12.235,80001f8804335a4a51595132,12,1720916,8072,No Mac indication (0x03)
31.149.214.239,80000009030070695aa7020c,2,18054327,9,0070695aa7020c
37.153.237.91,800022250318b169aa5068,19,7030831,8741,18b169aa5068
37.74.111.64,8000000903000078882540dc,2,1546409,9,000078882540dc
37.153.231.74,800000090300a49bcd4488e7,3,403456,9,00a49bcd4488e7
37.153.226.97,800000090300d4e880c1d280,26,35033995,9,00d4e880c1d280
23.249.238.200,800000090300000000000000,4,10686888,9,00000000000000
5.132.72.1,502660000000010030001009,2,60187519,1344692224,not_set
5.132.42.255,502660000000010030000085,6,49973891,1344692224,not_set
31.149.76.193,80000009030080248f155f80,10,3607470,9,0080248f155f80
31.151.56.0,80000009030094d469541400,9,27686736,9,0094d469541400
31.149.188.200,80000009030080e01d8e7078,2,351132,9,0080e01d8e7078
31.149.15.33,8000000903002cd02d044bac,2,60040133,9,002cd02d044bac
31.200.211.66,80000634b22db4001014e8f756,6,69605875,1588,No Mac indication (0x03)
31.186.165.17,00000009030010b3d6dc3cb0,15,91793854,9,not_set
37.114.93.213,0000000903005c3e06c2ab20,3,33870905,9,not_set
31.160.26.199,800000090300d4e880d86370,2,8675945,9,00d4e880d86370
5.22.255.31,8000013e0300c0b74b4ce3,1597,698616,318,00c0b74b4ce3
31.149.31.249,8000304404464754363045544b3139303731363933,1746612647,1727798,12356,No Mac indication (0x03)
31.161.111.64,80000009030000a2ee51a54c,2,18809960,9,0000a2ee51a54c
37.74.172.232,80000009030058ac78bbef38,2,28230081,9,0058ac78bbef38
31.20.216.1,502660000000010030000005,7,57236795,1344692224,not_set
31.20.184.1,502660000000010030000095,7,21504680,1344692224,not_set
31.160.20.249,80000009030000c164b723ac,2,38101005,9,0000c164b723ac
37.235.116.247,80000009030024161b3b4d80,52,230700,9,0024161b3b4d80
31.160.29.193,8000000903001cfc17508d00,21,15988423,9,001cfc17508d00
37.26.227.201,000000090300cced4dbbb7d0,3,6544186,9,not_set
5.39.173.166,8000000903f80f6fe4c650,0,0,9,f80f6fe4c650
37.114.88.11,8000000903003c13ccee2680,17,71336658,9,003c13ccee2680
31.149.180.127,800000090300f4dbe6e36780,10,28347480,9,00f4dbe6e36780
37.74.29.248,800000090300188b9d4341f0,10,46903490,9,00188b9d4341f0
37.74.42.197,800000090300f40f1bafb314,54,1533938,9,00f40f1bafb314
37.114.91.44,800000090300b0faebf94874,2,5523059,9,00b0faebf94874
37.74.107.255,800000090300a8b456e1586c,3,50369217,9,00a8b456e1586c
31.220.26.158,800000090318e728067a40,0,0,9,18e728067a40
31.161.244.47,8000000903000062eceaef9c,2,1563666,9,000062eceaef9c
45.80.100.75,800011ae0508bd43ee572433,558,291077,4526,No Mac indication (0x03)
37.26.227.112,000000090300cced4dbbf610,3,6543718,9,not_set
5.10.119.195,f5717f001c7354abd300,10,84620207,1970372352,No Mac indication (0x03)
45.80.100.128,8000048e05e86d5280fff133,1470,157194,1166,No Mac indication (0x03)
23.109.80.181,80001f88808fb81223d2023061,28,8421127,8072,No Mac indication (0x03)
45.11.166.254,8000000903000462739de3eb,3,13746628,9,000462739de3eb
31.160.145.105,80000009030000a6ca801640,2,57940131,9,0000a6ca801640
31.149.208.136,80000009030000f28bb55b2c,3,1222621,9,0000f28bb55b2c
31.184.83.255,502660000000010030000078,6,57237697,1344692224,not_set
37.74.68.73,800000090300e4387ed92a00,14,16261401,9,00e4387ed92a00
5.10.127.84,80000009034c0082fc5440,0,0,9,4c0082fc5440
23.249.234.77,0000000903005c3e06c2ab20,3,33870907,9,not_set
23.249.237.137,0000000903005c3e06c2abe6,9,24573831,9,not_set
37.114.94.131,800000090300000000000000,2,46209145,9,00000000000000
5.79.97.178,80001f8880f77abc0d4121506300000000,23,24087979,8072,No Mac indication (0x03)
37.74.46.144,800000090300c828e5f8f200,8,30653362,9,00c828e5f8f200
31.161.39.217,800000090300f8c6502e0e80,14,15339310,9,00f8c6502e0e80
31.149.99.231,8000000903006cab05260480,23,43517462,9,006cab05260480
31.160.169.211,80001f8880fac5a7201e00000000000000,1,17452178,8072,No Mac indication (0x03)
31.201.33.0,502660000000010030000141,4,33634004,1344692224,not_set
31.201.160.1,502660000000031201007148,8,65959661,1344692224,not_set
31.149.251.91,800000090300cc167e9f402c,2,38709306,9,00cc167e9f402c
37.26.225.31,000000090300cced4dbbb7d0,3,6544188,9,not_set
45.11.165.38,80000009030080e01db4514b,5,72378717,9,0080e01db4514b
31.20.124.255,502660000000010030000079,6,49972520,1344692224,not_set
31.20.253.1,502660000000031201007146,5,67685228,1344692224,not_set
31.149.244.16,80000009030000be754b4ae0,2,7441579,9,0000be754b4ae0
31.160.32.57,8000000903002c5a0ff73264,2,57968705,9,002c5a0ff73264
37.153.208.171,80000009030010f920923918,9,1647851,9,0010f920923918
31.160.140.160,800000090300ecce13782e00,11,4855004,9,00ecce13782e00
31.160.218.114,80001f8880ce244c723300000000000000,1,8877290,8072,No Mac indication (0x03)
31.161.88.247,8000000903004cec0f5b6b00,8,10354570,9,004cec0f5b6b00
37.1.110.9,80001f8880b860c35f891b335800000000,87,5183963,8072,No Mac indication (0x03)
31.187.131.255,502660000000010030000042,8,22889841,1344692224,not_set
31.149.15.32,8000000903002cd02d044bac,2,60040137,9,002cd02d044bac
5.39.169.193,80000009032c3311a412f0,0,0,9,2c3311a412f0
31.160.121.89,800000090300ac3a67b72080,11,25554657,9,00ac3a67b72080
5.188.86.49,80000a4c03ec3873d5382c,2,145486225,2636,ec3873d5382c
31.149.17.72,8000000903002c4f5245f168,2,1123685,9,002c4f5245f168
31.149.191.41,8000000903007079b3afaa54,2,18060561,9,007079b3afaa54
31.149.95.127,800000090300e4a41c070280,6,13791900,9,00e4a41c070280
31.3.15.105,80000009030058ac78269080,11,99143207,9,0058ac78269080
31.160.87.35,8000000903000062ec6e4320,2,115425072,9,000062ec6e4320
37.235.119.167,800000090300d4eb68db1800,8,97979726,9,00d4eb68db1800
31.161.119.249,80001f88809814451e2b00000000000000,1,3977262,8072,No Mac indication (0x03)
5.255.86.25,80001f888025dca67a833b1460,18150,350888,8072,No Mac indication (0x03)
45.81.168.118,80003a8c04,0,0,invalid,invalid
31.160.25.49,800000090300d4e880d872e8,2,22201889,9,00d4e880d872e8
23.249.235.222,800000090300885a926678f8,15,91297767,9,00885a926678f8
31.149.230.73,800000090300c828e5f8e300,47,1194110,9,00c828e5f8e300
31.160.201.113,80000009030074a02f0d757e,2,59573389,9,0074a02f0d757e
31.25.96.196,800007c7030012f29c3300,618,128908860,1991,0012f29c3300
31.3.12.53,8000000903002c3311c7fe80,3,15643058,9,002c3311c7fe80
31.160.242.107,8000000903000081c40fcf9e,1,14326249,9,000081c40fcf9e
45.81.223.150,800000090300f01d2db45b01,5,84584809,9,00f01d2db45b01
37.74.84.145,800000090300e4387ed64e80,11,7254120,9,00e4387ed64e80
37.235.118.74,800000090300c4f7d533ac00,17,40968392,9,00c4f7d533ac00
37.203.59.152,800000090300001ef6253a01,2,272754227,9,00001ef6253a01
31.161.17.75,80000009030044ae25a0e480,8,17359359,9,0044ae25a0e480
31.223.174.246,8000000903009cd57d2f6f00,260,322804,9,009cd57d2f6f00
37.74.185.96,80000009030084b26179864c,2,15726458,9,0084b26179864c
31.160.217.153,80000009030000c88bacd50c,3,23054614,9,0000c88bacd50c
31.160.156.32,800000090300843dc68f65dc,2,4475053,9,00843dc68f65dc
31.3.9.253,80000009030058ac78269080,11,99143209,9,0058ac78269080
45.11.165.110,80000009030000be75cc8121,5,5084586,9,0000be75cc8121
31.3.11.15,800000090300500f807e2d00,11,99136315,9,00500f807e2d00
31.149.148.33,80000009030070695af55d00,1,20386884,9,0070695af55d00
31.160.56.243,8000000903000081c40fceea,2,38526123,9,000081c40fceea
37.153.231.105,800000090300d4e880c1d280,26,35034004,9,00d4e880c1d280
31.149.230.64,80000009030000351a2556f8,3,10639348,9,0000351a2556f8
31.201.6.127,0000000903003c13ccffa750,2,7114854,9,not_set
24.132.221.255,800000090300f4bd9ee3f000,26,24835492,9,00f4bd9ee3f000
37.235.119.121,80000009030000fd223e7780,359,47732,9,0000fd223e7780
31.161.47.58,80001f8880c86c8e1ef46eab66,5,12441236,8072,No Mac indication (0x03)
31.149.200.97,8000000903001cfc174f3980,10,681996,9,001cfc174f3980
31.3.9.141,80000009030058ac78269080,11,99143211,9,0058ac78269080
31.149.234.127,8000000903006c8d777ad140,15,3640976,9,006c8d777ad140
31.160.142.255,800000090300002a103c1304,1,109975161,9,00002a103c1304
31.160.204.241,8000000903000023053ea001,4,22791019,9,000023053ea001
37.235.118.232,800000090300d0e0426f0d80,8,22981540,9,00d0e0426f0d80
31.149.158.66,80000009030000f28bb4f3a2,2,102057644,9,0000f28bb4f3a2
37.220.148.17,80000009030000077d180d34,3,42168757,9,0000077d180d34
31.160.42.113,800000090300e4387eccaa80,14,15745290,9,00e4387eccaa80
37.26.227.22,80000009030074ad98411001,25,14740417,9,0074ad98411001
23.249.233.151,800000090300000000000000,6,14137578,9,00000000000000
31.149.21.115,80000009030000f663ac27e4,2,27055197,9,0000f663ac27e4
31.149.196.105,8000000903006c8d777b9230,16,3027347,9,006c8d777b9230
31.201.47.1,502660000000010030000005,7,57236804,1344692224,not_set
24.132.211.131,80000009030000c164e04106,5,36721336,9,0000c164e04106
31.3.8.36,800000090300007888895c00,15,99137907,9,00007888895c00
31.223.166.182,80000009030080248f422400,10,42153246,9,0080248f422400
31.149.176.73,800000090300e4387ed24100,10,679565,9,00e4387ed24100
31.149.36.239,80000009030000f28bb55744,2,36727383,9,0000f28bb55744
5.183.132.240,80000009030028ac9e0e9100,143,84554970,9,0028ac9e0e9100
5.200.20.47,0000000001,0,0,invalid,invalid
45.11.164.91,800000090300f40f1be629f5,3,71430368,9,00f40f1be629f5
23.249.236.8,800000090300000000000000,4,36880532,9,00000000000000
37.74.96.56,80000009030084b2618cfcfc,2,3055,9,0084b2618cfcfc
31.149.218.56,80000009030080e01d453f0c,2,18767701,9,0080e01d453f0c
31.223.166.72,800000090300b8a37746c200,46,24663846,9,00b8a37746c200
31.160.9.160,8000000903007488bb387580,12,25886865,9,007488bb387580
31.160.50.121,800000090300e4387ed28200,8,17617315,9,00e4387ed28200
31.20.176.1,502660000000010030000036,8,48764057,1344692224,not_set
31.149.6.167,8000000903007079b3afac98,2,102647727,9,007079b3afac98
45.11.166.111,800000090300f07f06822476,9,7094122,9,00f07f06822476
24.132.202.0,80000009030000ebd5ed8400,9,27859206,9,0000ebd5ed8400
31.160.250.9,800000090300a0e0af67ee6c,4,12870900,9,00a0e0af67ee6c
31.21.170.1,502660000000010030000120,6,49455691,1344692224,not_set
23.109.12.159,80001f88044a505637345233,554,153640,8072,No Mac indication (0x03)
31.160.184.63,80000009030070bc48a1a900,4,17363363,9,0070bc48a1a900
37.203.57.216,800000090300d8b190ed0a20,1,9156439,9,00d8b190ed0a20
37.153.192.127,800000090300a0ecf94c0070,11,73138475,9,00a0ecf94c0070
37.114.93.253,0000000903005c3e06c2ab20,3,33870917,9,not_set
31.160.63.0,800000090300fcfbfb5ae701,4,338868,9,00fcfbfb5ae701
31.149.228.73,800000090300e4387ecd0180,7,6309138,9,00e4387ecd0180
31.3.9.85,800000090300500f807e3700,14,5943216,9,00500f807e3700
31.160.222.175,800000090300003a7d78dfac,2,2847917,9,00003a7d78dfac
23.249.236.251,800000090300f07f06b2098a,29,8144588,9,00f07f06b2098a
31.160.155.104,800000090300a4530e2ffa8c,3,9066173,9,00a4530e2ffa8c
5.39.171.49,80000009032c3311a412f0,0,0,9,2c3311a412f0
37.143.83.65,80000009038c8442eca820,0,0,9,8c8442eca820
37.235.115.239,8000000903004c710d0a8400,27,10345231,9,004c710d0a8400
45.81.222.192,000000090300cced4dbbb7d0,3,6544198,9,not_set
31.149.217.103,8000000903002cd02d36edac,2,102730344,9,002cd02d36edac
31.171.200.134,8000000903f80f6fe4c650,0,0,9,f80f6fe4c650
37.97.129.239,80001f88805016e12d3162775600000000,30,255881668,8072,No Mac indication (0x03)
37.0.94.165,80001f888032e1e77f03dbe364,7,8992951,8072,No Mac indication (0x03)
45.11.164.211,800000090300cc167ea5d5db,4,4908102,9,00cc167ea5d5db
2.58.164.10,80001f8880a5bb526127d8f564,3,23456590,8072,No Mac indication (0x03)
31.149.6.185,80000009030000f28bb503ce,2,6125167,9,0000f28bb503ce
31.149.22.128,800000090300e4a41c068d00,10,37828262,9,00e4a41c068d00
45.11.165.183,80000009030040017aa207ed,2,60408618,9,0040017aa207ed
31.149.28.249,80001f8880bb86d96f6634126700000000,42,3015417,8072,No Mac indication (0x03)
31.201.4.1,502660000000010030000086,6,48764464,1344692224,not_set
37.74.169.41,800000090300cc46d6df4918,2,6978830,9,00cc46d6df4918
5.159.39.6,800000090300e00edab60000,11,15632639,9,00e00edab60000
31.149.159.105,800000090300a00f37d6c800,17,10630936,9,00a00f37d6c800
37.114.95.1,800000090300588b1c9cf100,4,8290546,9,00588b1c9cf100
31.149.191.247,80000009030000c164ac75b4,2,356513,9,0000c164ac75b4
37.235.87.64,800001100300094f8036a2,1,5757739,272,00094f8036a2
5.10.127.174,80000009034c0082fc5440,0,0,9,4c0082fc5440
31.20.236.1,502660000000010030001010,3,62762793,1344692224,not_set
31.161.12.105,800000090300ac4a677ca480,8,22262739,9,00ac4a677ca480
37.46.113.3,f5717f001c7375b6cb00,4,97972457,1970372352,No Mac indication (0x03)
5.172.218.219,800000090300f07f06622600,30,4761060,9,00f07f06622600
31.3.15.239,80000009030058ac78269080,11,99143217,9,0058ac78269080
31.161.108.16,80000009030000be75517600,6,102921046,9,0000be75517600
31.187.167.255,502660000000010030000036,8,48764061,1344692224,not_set
31.160.204.104,80000009030000f28bb53f3c,1,9307761,9,0000f28bb53f3c
31.149.22.111,800000090300ac2aa15e6480,4,28329938,9,00ac2aa15e6480
31.160.251.114,800000090300e4387ed2d300,8,16177871,9,00e4387ed2d300
31.149.232.73,8000000903006c8d7773b6c0,8,19707811,9,006c8d7773b6c0
37.156.253.1,800063a203443192fb4c17,5,54219534,25506,443192fb4c17
31.161.17.73,80000009030044ae25a0e480,8,17359367,9,0044ae25a0e480
31.160.220.216,800000090300f40f1b43aa90,2,4243537,9,00f40f1b43aa90
31.149.233.223,800000090300003a7d865818,2,14331853,9,00003a7d865818
45.81.222.16,000000090300cced4dbbf610,3,6543733,9,not_set
31.3.8.151,800000090300007888895c00,15,99137913,9,00007888895c00
31.160.116.65,800000090300001d46c0ea81,14,5170073,9,00001d46c0ea81
31.171.201.6,80000009032c3311a412f0,0,0,9,2c3311a412f0
5.172.219.144,800000090300f07f06392108,10,17017519,9,00f07f06392108
45.81.222.209,000000090300cced4dbbb7d0,3,6544201,9,not_set
31.149.4.129,800000090300380e4d4aa0c4,4,31900603,9,00380e4d4aa0c4
5.188.87.229,80000a4c03ec3873d5382c,2,145486237,2636,ec3873d5382c
31.149.199.225,80000009030080248fb72900,39,20640928,9,0080248fb72900
31.149.138.97,800000090300c4f7d5148bdc,3,28320871,9,00c4f7d5148bdc
37.235.116.62,800000090300000000000000,7,19333459,9,00000000000000
31.160.222.127,800000090300843dc6cf96a8,1,41733675,9,00843dc6cf96a8
31.20.91.0,502660000000010030000089,7,49627547,1344692224,not_set
31.160.25.104,800000090300d4e880d85114,2,102647520,9,00d4e880d85114
31.160.240.186,80001f88801bc4762e1e00000000000000,1,11405082,8072,No Mac indication (0x03)
45.11.167.193,800000090300a4b439def200,2,57959476,9,00a4b439def200
31.3.11.17,800000090300d4e880f60e00,33,59211130,9,00d4e880f60e00
31.161.96.49,800000090300dc774c70df00,28,2163330,9,00dc774c70df00
37.26.227.184,000000090300cced4dbbb7d0,3,6544202,9,not_set
24.132.202.255,80000009030000ebd5ed8400,9,27859212,9,0000ebd5ed8400
31.3.12.183,80000009030058ac78268c80,16,4550146,9,0058ac78268c80
31.149.163.177,800000090300e4387ed23680,10,12528031,9,00e4387ed23680
37.74.200.225,800000090300cc7f76725980,7,102922139,9,00cc7f76725980
31.223.163.126,80000009030034ed1bdffa80,11,60443137,9,0034ed1bdffa80
31.223.169.239,8000000903008c44a56b8180,14,13797079,9,008c44a56b8180
31.160.49.184,8000000903002c5a0ff733a4,2,25299724,9,002c5a0ff733a4
31.149.79.151,80000009030070ea1ac7e9a6,2,14514801,9,0070ea1ac7e9a6
31.186.164.96,800000090300e4aa5dc51d4a,23,19956,9,00e4aa5dc51d4a
5.159.36.2,800000090300001e4a9f6ca8,4,199815441,9,00001e4a9f6ca8
31.160.189.48,8000000903007c0ece469320,9,151696004,9,007c0ece469320
37.74.18.77,80001cc7031449bc05f050,0,0,7367,1449bc05f050
37.153.230.80,80000009030070695afa7680,26,80789092,9,0070695afa7680
31.160.87.185,80000009030070695a6083d8,2,6805013,9,0070695a6083d8
31.149.16.248,80000009030034f8e76f4d90,41,16212439,9,0034f8e76f4d90
31.3.9.229,800000090300d4e880f60e00,33,59211131,9,00d4e880f60e00
37.153.226.249,8000000903002c5741b5ac00,10,5917548,9,002c5741b5ac00
31.160.61.73,800000090300a00f37ba3b80,10,1683545,9,00a00f37ba3b80
31.160.149.153,800000090300e4387ed78880,12,267700,9,00e4387ed78880
31.149.60.80,8000000903002c4f5251e430,2,6984268,9,002c4f5251e430
37.74.106.104,800000090300707db9d62686,7,16250996,9,00707db9d62686
31.223.166.71,80000009030080248fdf3a80,10,110076484,9,0080248fdf3a80
23.249.232.151,800000090300442b0335b030,6,1204241,9,00442b0335b030
31.149.124.208,80000009030040017aa1a84c,3,34196729,9,0040017aa1a84c
31.160.214.183,800000090300a03d6f1021ba,1,20398189,9,00a03d6f1021ba
5.83.7.213,80000a4c01b2d95005,3,15848823,2636,No Mac indication (0x03)
31.149.187.81,8000000903006cb2ae353648,2,35415179,9,006cb2ae353648
31.149.103.217,80000009030030f70dbb46a6,7,604088,9,0030f70dbb46a6
45.9.173.1,8000000903002c5a0ffc6780,9,26227565,9,002c5a0ffc6780
31.160.238.105,800000090300707db9302b60,3,11866526,9,00707db9302b60
31.149.151.225,8000000903001cfc1751ae00,6,3462051,9,001cfc1751ae00
23.249.232.120,8000000903002c542d57efc0,2,2943618,9,002c542d57efc0
5.255.69.182,80001f888099963c77e5d9396200000000,6,2486590,8072,No Mac indication (0x03)
31.160.25.72,80000009030018e7285a64fd,3,9326490,9,0018e7285a64fd
31.160.154.87,800000090300d8b190e8f9cc,2,87689775,9,00d8b190e8f9cc
31.160.243.55,800000090300e4387ef44800,10,13903059,9,00e4387ef44800
37.114.90.119,80000009030044d3cad1e740,3,41632389,9,0044d3cad1e740
31.149.135.225,8000000903006cb2ae4519a4,2,6136583,9,006cb2ae4519a4
37.114.88.17,8000000903003c13ccee2700,8,140092569,9,003c13ccee2700
31.160.53.249,800000090300e4387eccf080,8,536654,9,00e4387eccf080
37.17.221.191,800000090300cc7f76064400,12,160191485,9,00cc7f76064400
31.160.104.208,800000090300ecc018e28a00,3,30142341,9,00ecc018e28a00
31.149.229.209,800000090300e4387ed49f80,19,9211419,9,00e4387ed49f80
5.102.138.225,80003a8c04,0,0,invalid,invalid
31.187.145.1,502660000000031201007168,2,50150379,1344692224,not_set
31.149.170.50,80001f888015fb3522a2aca36700000000,1,9560743,8072,No Mac indication (0x03)
31.3.13.9,80000009030058ac78269080,11,99143223,9,0058ac78269080
37.74.94.43,800000090300a03d6e8d3d00,18,29040084,9,00a03d6e8d3d00
31.149.8.129,800000090300e4387ed78680,7,16177901,9,00e4387ed78680
31.149.142.23,80000009030000451d067964,2,19876213,9,0000451d067964
45.11.167.252,800000090300c067af524c71,15,64810504,9,00c067af524c71
45.80.100.21,800011ae052c303377f11833,418,229801,4526,No Mac indication (0x03)
37.153.214.33,8000000903004403a753a116,10,4734164,9,004403a753a116
31.149.195.56,8000000903000081c40f7882,1,33009440,9,000081c40f7882
31.160.176.169,800000090300e4387ecc4500,12,15898789,9,00e4387ecc4500
31.149.180.121,800000090300f4dbe6e36780,10,28347500,9,00f4dbe6e36780
37.156.228.57,800063a28040b93cacc02400000001,3,4002776,25506,No Mac indication (0x03)
31.160.110.16,80000009030000a38e1e29e4,3,27347854,9,0000a38e1e29e4
23.249.234.175,0000000903005c3e06c2abe6,9,24573851,9,not_set
31.160.116.71,800000090300001d46c0ea81,14,5170079,9,00001d46c0ea81
31.223.161.224,80000009030024169dd29780,22,2420661,9,0024169dd29780
5.102.141.141,80003a8c04,0,0,invalid,invalid
23.249.239.211,0000000903005c3e06c2ab20,3,33870927,9,not_set
37.247.34.255,8000000903000005740fb2bc,8,191939908,9,000005740fb2bc
37.46.123.102,f5717f444ca82205e100,1,84424743,1970372420,No Mac indication (0x03)
37.114.90.202,800000090300588b1c9a8e00,6,5191557,9,00588b1c9a8e00
31.149.47.210,80000009030020cfae98d900,6,37845911,9,0020cfae98d900
23.249.238.215,80000009030000077de6f000,1,440290,9,0000077de6f000
31.149.177.39,8000000903003890a59f3a58,3,92026086,9,003890a59f3a58
37.0.95.56,80000009030068efbd8c4b20,5,15763697,9,0068efbd8c4b20
