IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
94.214.92.255,800000090300285261fac000,20,9840413,9.0,00285261fac000,ciscoSystems
145.128.223.184,00000009020000024b7d8d6f,6,90168531,9.0,not_set,ciscoSystems
87.210.143.1,502660000000010030000045,6,49289205,1344692224.0,not_set,
95.96.162.146,80000b2f05b0c28779865f33,1,3888926,2863.0,No Mac indication (0x03),Thomson Inc.
145.102.241.216,8000000903005006ab638100,33,1827301,9.0,005006ab638100,ciscoSystems
90.145.242.116,80001f8803d021f9790919,1,40221,8072.0,d021f9790919,net-snmp
109.109.109.145,800000090300b0c53ce4ad80,34,32448290,9.0,00b0c53ce4ad80,ciscoSystems
145.131.255.164,800000090300fc9947464c3a,2,34923294,9.0,00fc9947464c3a,ciscoSystems
95.142.54.241,800000090300a0e0af79e830,1,251608187,9.0,00a0e0af79e830,ciscoSystems
149.143.1.73,800000090300588b1c9d9900,14,9949576,9.0,00588b1c9d9900,ciscoSystems
92.64.246.49,800000090300502fa8bf4d20,9,47019274,9.0,00502fa8bf4d20,ciscoSystems
136.144.30.25,80000a4c0188901e01,1,71780946,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
145.131.94.81,80000009030000a6ca790332,14,69875634,9.0,0000a6ca790332,ciscoSystems
145.131.70.129,8000000903006c20568dd778,2,56691707,9.0,006c20568dd778,ciscoSystems
92.65.77.94,80001f88031056ca1b4060,1,1117622,8072.0,1056ca1b4060,net-snmp
93.117.232.13,800033870370fc8c1610fc,0,0,13191.0,70fc8c1610fc,OneAccess
89.38.97.115,80001f88802cab8a51b472026600000000,2,37430488,8072.0,No Mac indication (0x03),net-snmp
144.95.79.255,8000000903004c776d669c40,16,21247727,9.0,004c776d669c40,ciscoSystems
109.109.101.1,800000090300b0c53ce4ad80,34,32448294,9.0,00b0c53ce4ad80,ciscoSystems
93.92.27.20,800000090300c08c60748c56,5,37144104,9.0,00c08c60748c56,ciscoSystems
146.19.103.38,80003a8c04,0,0,,invalid,
131.180.27.253,80000009030020cfae95c1a0,12,34412369,9.0,0020cfae95c1a0,ciscoSystems
89.20.93.231,800000090300843dc622521e,11,70934842,9.0,00843dc622521e,ciscoSystems
145.128.164.234,800022250318b1692d34f8,5,8662437,8741.0,18b1692d34f8,"SonicWALL, Inc."
92.67.162.155,8000000903006c310ec2d300,16,56600230,9.0,006c310ec2d300,ciscoSystems
136.144.204.94,80001f888007344f0a519f306800000000,2,754996,8072.0,No Mac indication (0x03),net-snmp
139.122.218.9,80000009030000876444ba80,20,23894083,9.0,0000876444ba80,ciscoSystems
93.92.26.71,8000000903003c13ccee2700,8,140619873,9.0,003c13ccee2700,ciscoSystems
88.208.23.206,8000000903f80bcbc95310,0,0,9.0,f80bcbc95310,ciscoSystems
134.19.179.177,80000a4c030c599c5c6200,1,149952072,2636.0,0c599c5c6200,"Juniper Networks, Inc."
