IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
195.35.198.200,8000000903005c3e06b9cc80,23,17040919,9.0,005c3e06b9cc80,ciscoSystems
193.176.206.252,800000090300188b9d74c0f0,2,20034370,9.0,00188b9d74c0f0,ciscoSystems
192.145.25.75,80000009030074ad986c3280,2,91666928,9.0,0074ad986c3280,ciscoSystems
194.69.28.250,800000090300c067af3fb574,8,91342614,9.0,00c067af3fb574,ciscoSystems
209.250.240.44,80001f8880a83661137f4c2e6500000000,1,51682443,8072.0,No Mac indication (0x03),net-snmp
193.148.23.17,800000090300001795253270,2,1219186,9.0,00001795253270,ciscoSystems
195.35.251.176,8000000903004c421e80f380,14,48484197,9.0,004c421e80f380,ciscoSystems
194.171.108.145,800063a280d89403e2a07b00000097,1,255569250,25506.0,No Mac indication (0x03),H3C
208.88.129.190,80000009030030f70dbb1db0,9,23776064,9.0,0030f70dbb1db0,ciscoSystems
193.56.238.242,80003a8c04,0,0,,invalid,
193.189.139.213,80001f8880edd569756e66155100000000,72,55914342,8072.0,No Mac indication (0x03),net-snmp
195.35.195.249,80000009030020cfaea6a100,28,8128612,9.0,0020cfaea6a100,ciscoSystems
193.56.239.233,80003a8c04,0,0,,invalid,
212.45.60.36,80000009ee0028940ffeac40,2,46507966,9.0,No Mac indication (0x03),ciscoSystems
193.176.139.125,800000090300ccd342983a80,12,1181245,9.0,00ccd342983a80,ciscoSystems
195.35.195.209,800033870370fc8c5434f0,0,0,13191.0,70fc8c5434f0,OneAccess
195.35.135.5,8000000903007c310e886700,17,1563397,9.0,007c310e886700,ciscoSystems
194.69.30.2,800000090300000a8af0e4c1,10,147048198,9.0,00000a8af0e4c1,ciscoSystems
194.69.28.0,800000090300c067af3fb5a4,8,14302617,9.0,00c067af3fb5a4,ciscoSystems
193.34.81.120,80001f88804d6900001b4f5665,1,49060147,8072.0,No Mac indication (0x03),net-snmp
195.121.91.3,800000090300706bb99aab92,5,209967952,9.0,00706bb99aab92,ciscoSystems
193.37.204.67,80000634b20400001014cdd196,0,44569934,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
192.145.27.36,8000000903002cf89b9ac780,4,123848289,9.0,002cf89b9ac780,ciscoSystems
195.35.155.207,800000090300084fa94dee00,8,1227759,9.0,00084fa94dee00,ciscoSystems
194.31.131.40,8000000903004c0082a07200,11,66166923,9.0,004c0082a07200,ciscoSystems
194.69.176.249,000000090200003085370f00,1,22013969,9.0,not_set,ciscoSystems
193.173.86.200,800000090300843dc69e37a6,36,4923715,9.0,00843dc69e37a6,ciscoSystems
212.32.252.172,80001f8880c3f0455d850aa16400000000,65,921259,8072.0,No Mac indication (0x03),net-snmp
193.34.81.196,80001f8880ec66000067000000,1,1749213149,8072.0,No Mac indication (0x03),net-snmp
194.76.149.3,80001f888008ef0d320b839c6700000000,3,9165102,8072.0,No Mac indication (0x03),net-snmp
195.75.15.247,0000000903001cea0b67e000,12,2037979,9.0,not_set,ciscoSystems
195.35.215.223,8000000903007cad4f787200,13,6948044,9.0,007cad4f787200,ciscoSystems
212.45.41.0,800000090300001d45de2aa0,13,142859236,9.0,00001d45de2aa0,ciscoSystems
195.35.249.17,800033870370fc8c66c870,0,0,13191.0,70fc8c66c870,OneAccess
194.69.184.253,800000090300bc8d1facb180,6,2302192,9.0,00bc8d1facb180,ciscoSystems
193.67.37.23,80000009030070ea1ab4df60,1,196651189,9.0,0070ea1ab4df60,ciscoSystems
195.121.91.82,800000090300706bb99aadc7,12,17157182,9.0,00706bb99aadc7,ciscoSystems
