IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
94.211.203.0,8000000903004006d5d3f000,21,28393755,9.0,004006d5d3f000,ciscoSystems
94.209.71.1,80000009030094d469545c00,12,31330428,9.0,0094d469545c00,ciscoSystems
95.142.49.101,8000000903000462736d7994,1,1043120,9.0,000462736d7994,ciscoSystems
93.157.0.21,80001f88808bf4ed7f33572e5200000000,54,7183733,8072.0,No Mac indication (0x03),net-snmp
94.101.104.130,80000009030000b7713d2100,5,43363251,9.0,0000b7713d2100,ciscoSystems
95.97.222.235,800000090300b07d47eab1f6,39,39927160,9.0,00b07d47eab1f6,ciscoSystems
93.184.102.225,800000090300b4de31ce8f00,16,10714005,9.0,00b4de31ce8f00,ciscoSystems
93.191.2.5,80000009030000c164ac70c8,3,113048939,9.0,0000c164ac70c8,ciscoSystems
109.109.107.129,800000090300a84fb1b2df80,14,33845770,9.0,00a84fb1b2df80,ciscoSystems
94.215.98.1,80000009030028526128e400,12,6416304,9.0,0028526128e400,ciscoSystems
94.211.209.24,8000124c05889ffaca7ff033,168,3382602,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
93.180.68.98,800007c7030012f29c3300,618,129443545,1991.0,0012f29c3300,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
93.184.96.238,8000000903007c310eff2480,10,14490186,9.0,007c310eff2480,ciscoSystems
94.142.215.119,80000009030058ac78269080,11,99677871,9.0,0058ac78269080,ciscoSystems
94.208.200.105,8000124c05689423e5bf8c33,140,2746471,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
95.142.54.233,8000000903000042683b1ad0,2,17546990,9.0,000042683b1ad0,ciscoSystems
95.155.191.147,80000009030060735c745c80,5,15524880,9.0,0060735c745c80,ciscoSystems
95.99.69.255,502660000000010030000087,11,50163396,1344692224.0,not_set,
94.168.123.194,80001f8880094b3b091e00000000000000,1,1773144,8072.0,No Mac indication (0x03),net-snmp
94.209.249.214,8000124c05889ffacef89c33,248,67916,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.103.144.6,800000090300001a6c6324b0,8,192474277,9.0,00001a6c6324b0,ciscoSystems
94.142.210.138,800000090300500f807e2d00,11,99670976,9.0,00500f807e2d00,ciscoSystems
94.215.22.1,800000090300d4ad710d4400,23,27698314,9.0,00d4ad710d4400,ciscoSystems
94.213.223.255,80000009030028526129c800,5,22773588,9.0,0028526129c800,ciscoSystems
94.75.245.254,800000090300000911e71d08,5,55027930,9.0,00000911e71d08,ciscoSystems
94.228.128.213,800000090300a80c0df1cf50,15,122010465,9.0,00a80c0df1cf50,ciscoSystems
93.184.105.57,8000000903008c9461fb5e80,8,20733831,9.0,008c9461fb5e80,ciscoSystems
109.109.109.183,800000090300b0c53ce4ad80,34,32455653,9.0,00b0c53ce4ad80,ciscoSystems
95.129.123.66,8000000903000023acdb2881,4,290270353,9.0,000023acdb2881,ciscoSystems
95.168.161.130,80001f888006c2bc203f013d6000000000,18,580978,8072.0,No Mac indication (0x03),net-snmp
109.235.32.65,0000000903008478ac4278d7,32,39884863,9.0,not_set,ciscoSystems
94.231.255.152,8000000903000021d8bde810,8,161937017,9.0,000021d8bde810,ciscoSystems
94.213.197.0,80000009030028526128e400,12,6416305,9.0,0028526128e400,ciscoSystems
94.214.90.0,800000090300285261fb8800,11,28305886,9.0,00285261fb8800,ciscoSystems
109.109.101.60,800000090300b0c53ce4ad80,34,32455653,9.0,00b0c53ce4ad80,ciscoSystems
109.109.109.132,800000090300b0c53ce4ad80,34,32455654,9.0,00b0c53ce4ad80,ciscoSystems
109.109.104.1,800000090300b0c53ce4ac80,10,31254917,9.0,00b0c53ce4ac80,ciscoSystems
94.211.53.0,800000090300002790fe2000,20,30640664,9.0,00002790fe2000,ciscoSystems
94.142.212.177,800000090300500f807e3400,15,86417297,9.0,00500f807e3400,ciscoSystems
95.97.143.147,80001f88802b71bc2393a45967,3,4076868,8072.0,No Mac indication (0x03),net-snmp
94.209.91.0,800000090300d4ad710dc800,12,27612077,9.0,00d4ad710dc800,ciscoSystems
94.211.130.160,80000b2f05d0b2c42672e133,1,2288219,2863.0,No Mac indication (0x03),Thomson Inc.
130.78.1.62,8000000903002c86d2121200,29,69123351,9.0,002c86d2121200,ciscoSystems
94.231.251.0,8000000903000021d8bde810,8,161937018,9.0,000021d8bde810,ciscoSystems
94.103.156.253,8000000903000005740fb2bc,8,192474557,9.0,000005740fb2bc,ciscoSystems
95.178.106.190,800063a2033ce5a6e4febd,43,106070723,25506.0,3ce5a6e4febd,H3C
109.107.176.117,80001f8880e237df27a073136300000000,31,1714998,8072.0,No Mac indication (0x03),net-snmp
94.210.182.255,800000090300002790ffc800,8,27702491,9.0,00002790ffc800,ciscoSystems
94.215.125.255,80000009030000a28926a000,40,31242803,9.0,0000a28926a000,ciscoSystems
94.210.188.212,80000b2f05d0b2c478cda933,1,1336725,2863.0,No Mac indication (0x03),Thomson Inc.
94.209.11.1,800000090300285261293c00,9,30640796,9.0,00285261293c00,ciscoSystems
93.184.105.72,8000000903008c9461fb5e80,8,20733834,9.0,008c9461fb5e80,ciscoSystems
109.109.109.177,800000090300b0c53ce4ad80,34,32455655,9.0,00b0c53ce4ad80,ciscoSystems
109.109.110.209,80000009030024169dbaf400,18,70302486,9.0,0024169dbaf400,ciscoSystems
94.214.79.0,800000090300285261fabc00,12,30035808,9.0,00285261fabc00,ciscoSystems
109.235.36.112,800000090300d4eb68bd6280,17,46919832,9.0,00d4eb68bd6280,ciscoSystems
109.109.104.47,800000090300b0c53ce4ac80,10,31254920,9.0,00b0c53ce4ac80,ciscoSystems
94.210.24.0,80000009030028526128e400,12,6416308,9.0,0028526128e400,ciscoSystems
95.96.216.255,80000009030000a289267000,8,28393879,9.0,0000a289267000,ciscoSystems
94.142.211.47,800000090300500f807e2d00,11,99670980,9.0,00500f807e2d00,ciscoSystems
94.211.75.255,800000090300002790ffc800,8,27702493,9.0,00002790ffc800,ciscoSystems
94.142.213.31,80000009030010e376ceb080,13,10128620,9.0,0010e376ceb080,ciscoSystems
109.109.111.120,80000009030028affd0e6300,11,11211110,9.0,0028affd0e6300,ciscoSystems
93.186.187.243,80000634b20400001014cbd196,3,70139010,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
95.215.185.8,80001f88803f23d773d53e4b6000000000,41,1639251,8072.0,No Mac indication (0x03),net-snmp
95.142.49.212,80000009030058ac78bbf4b0,1,22924147,9.0,0058ac78bbf4b0,ciscoSystems
94.212.201.136,8000124c05c03896908cb933,110,952548,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.75.248.155,80000a4c015e4bf89b,6,42850095,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
109.109.102.151,8000000903007c210e058c80,20,36859960,9.0,007c210e058c80,ciscoSystems
93.191.7.0,8000000903002c33119eaf80,8,120331614,9.0,002c33119eaf80,ciscoSystems
94.176.211.62,800000090370ea1a817fd8,0,0,9.0,70ea1a817fd8,ciscoSystems
94.231.255.0,80000009030074a2e68794c0,2,63000962,9.0,0074a2e68794c0,ciscoSystems
95.98.32.0,502660000000010030000046,8,49990034,1344692224.0,not_set,
93.184.99.178,800000090300d0e04235fb80,36,13541120,9.0,00d0e04235fb80,ciscoSystems
130.78.0.61,8000000903002c86d2121700,56,69132665,9.0,002c86d2121700,ciscoSystems
93.184.99.35,800000090300f80f6f458100,10,928722,9.0,00f80f6f458100,ciscoSystems
109.235.37.77,800000090300641225be646c,36,4171752,9.0,00641225be646c,ciscoSystems
95.97.218.222,80000009030024d5e46cb930,12,3985107,9.0,0024d5e46cb930,ciscoSystems
94.208.252.155,80000b2f05b0c287e60ccc33,1,270600,2863.0,No Mac indication (0x03),Thomson Inc.
94.142.245.129,80001f88010ade1402,1,7529752,8072.0,No Mac indication (0x03),net-snmp
109.109.107.41,800000090300e8eb34c9fd00,13,36871760,9.0,00e8eb34c9fd00,ciscoSystems
95.155.189.111,80000009030000d78f06c600,18,6325012,9.0,0000d78f06c600,ciscoSystems
109.72.93.25,80001f8880b860c35f891b335800000000,139,3010994,8072.0,No Mac indication (0x03),net-snmp
93.184.104.95,8000000903007c69f6c50801,6,36700656,9.0,007c69f6c50801,ciscoSystems
94.142.211.209,800000090300500f807e2d00,11,99670982,9.0,00500f807e2d00,ciscoSystems
109.109.117.181,0000000903002cf89b94e0be,5,43340735,9.0,not_set,ciscoSystems
94.213.216.1,8000000903000029c2018000,8,33229526,9.0,000029c2018000,ciscoSystems
109.71.108.18,80001f8880e437e71edbc23f63,1,83752172,8072.0,No Mac indication (0x03),net-snmp
94.214.146.255,800000090300f8b7e204e000,36,31850548,9.0,00f8b7e204e000,ciscoSystems
94.247.72.19,80000a4c015ef74804,7,31977304,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
95.155.190.13,800000090300a411bb249700,2,26976423,9.0,00a411bb249700,ciscoSystems
94.208.30.0,800000090300f8b7e2057400,20,28826266,9.0,00f8b7e2057400,ciscoSystems
94.142.212.160,800000090300500f8054d500,11,99674288,9.0,00500f8054d500,ciscoSystems
95.155.190.120,800000090300a411bb249700,2,26976424,9.0,00a411bb249700,ciscoSystems
94.211.191.0,800000090300285261fa5000,8,29517404,9.0,00285261fa5000,ciscoSystems
94.102.63.245,80001f88802dc6c346e557b35300000000,8,103238094,8072.0,No Mac indication (0x03),net-snmp
94.209.196.207,8000124c05889ffad3fd9c33,127,3046416,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
95.99.68.1,502660000000010030000087,11,50163405,1344692224.0,not_set,
94.215.50.0,8000000903007018a767c000,8,31415108,9.0,007018a767c000,ciscoSystems
94.213.193.152,8000124c051008b129154b33,31,113626,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
95.96.80.1,80000009030000a289265400,32,30801137,9.0,0000a289265400,ciscoSystems
109.109.124.119,800000090300482e72fe6980,16,12344790,9.0,00482e72fe6980,ciscoSystems
109.206.176.29,80001f88802dac2c805b45bd69,1,217578081,8072.0,No Mac indication (0x03),net-snmp
109.109.108.249,800000090300b0c53ce4ac80,10,31254925,9.0,00b0c53ce4ac80,ciscoSystems
95.129.125.34,8000000903000021d7a73c81,3,290271932,9.0,000021d7a73c81,ciscoSystems
95.142.49.8,800000090300a0e0af79e830,1,251615558,9.0,00a0e0af79e830,ciscoSystems
93.191.2.75,8000000903002c33119eaf80,8,120331623,9.0,002c33119eaf80,ciscoSystems
94.213.94.255,800000090300f8b7e2057400,20,28826273,9.0,00f8b7e2057400,ciscoSystems
94.210.54.6,80000b2f0508952a7e587333,1,232913,2863.0,No Mac indication (0x03),Thomson Inc.
94.213.39.255,8000000903006c410e8fd000,15,30726972,9.0,006c410e8fd000,ciscoSystems
94.208.11.1,8000000903006c410e8fdc00,28,36256885,9.0,006c410e8fdc00,ciscoSystems
94.142.211.48,800000090300500f807e2d00,11,99670991,9.0,00500f807e2d00,ciscoSystems
94.215.111.255,800000090300002790ffa800,36,31846050,9.0,00002790ffa800,ciscoSystems
94.214.68.189,8000124c052c337a4330f533,68,1796419,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.211.168.255,8000000903000027900c8c00,45,33049371,9.0,000027900c8c00,ciscoSystems
94.103.152.1,8000000903000005740fb2bc,8,192474570,9.0,000005740fb2bc,ciscoSystems
94.209.79.0,800000090300285261fb6400,15,30801145,9.0,00285261fb6400,ciscoSystems
94.209.185.60,8000124c05906ebbc23fe033,35,1625224,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.103.148.175,8000000903000005740fb2bc,8,192474570,9.0,000005740fb2bc,ciscoSystems
109.109.123.229,00000009030034732dda8306,5,58903298,9.0,not_set,ciscoSystems
94.209.149.0,800000090300f4bd9ee39c00,11,29600893,9.0,00f4bd9ee39c00,ciscoSystems
94.215.45.1,80000009030034f8e758d800,10,7315969,9.0,0034f8e758d800,ciscoSystems
109.235.34.173,80000009030070ca9be96e07,26,6560121,9.0,0070ca9be96e07,ciscoSystems
93.184.103.156,80000009030018f9352c5100,6,23155375,9.0,0018f9352c5100,ciscoSystems
109.109.116.69,80000009030024169dbabb00,20,43949414,9.0,0024169dbabb00,ciscoSystems
109.235.38.104,0000000903008478ac4278d7,32,39884878,9.0,not_set,ciscoSystems
109.235.35.77,800000090300b8a377319300,53,3477951,9.0,00b8a377319300,ciscoSystems
94.209.209.255,800000090300285261fabc00,12,30035821,9.0,00285261fabc00,ciscoSystems
109.109.119.77,80000009030028affd0e6300,11,11211122,9.0,0028affd0e6300,ciscoSystems
95.96.227.0,800000090300f8a73af0f400,11,19135934,9.0,00f8a73af0f400,ciscoSystems
95.142.49.119,800000090300689e0b2f3b00,33,18492650,9.0,00689e0b2f3b00,ciscoSystems
94.211.208.1,8000000903006c410e8fd000,15,30726974,9.0,006c410e8fd000,ciscoSystems
93.186.179.2,80000634b20400001014cdd196,0,44229654,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
95.129.121.144,80000009030074a2e62a84bc,7,24553019,9.0,0074a2e62a84bc,ciscoSystems
109.109.106.191,800000090300a84fb1b2df80,14,33845788,9.0,00a84fb1b2df80,ciscoSystems
94.211.89.197,80000b2f05e0885d8b86fb33,1,3183593,2863.0,No Mac indication (0x03),Thomson Inc.
95.129.121.71,8000000903000021d7a73c81,3,290271940,9.0,000021d7a73c81,ciscoSystems
94.211.241.32,80000b2f05b0c2872960cf33,1,2298439,2863.0,No Mac indication (0x03),Thomson Inc.
94.214.77.255,800000090300285261fb6400,15,30801148,9.0,00285261fb6400,ciscoSystems
109.234.34.103,80001f8880cfbf853060af415700000000,14,14692489,8072.0,No Mac indication (0x03),net-snmp
95.98.38.0,502660000000010030000005,7,57771482,1344692224.0,not_set,
94.124.88.115,80001f888053e0f63b8a75055f00000000,30,548248,8072.0,No Mac indication (0x03),net-snmp
94.211.87.4,8000124c057429af64feed33,180,10739,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
109.109.104.36,800000090300b0c53ce4ac80,10,31254934,9.0,00b0c53ce4ac80,ciscoSystems
109.109.98.137,00000009030074ad9863cdbc,8,46407412,9.0,not_set,ciscoSystems
94.213.23.0,800000090300d4ad710d4400,23,27698332,9.0,00d4ad710d4400,ciscoSystems
93.190.138.246,80001f88806565c3018557af55,110,15635218,8072.0,No Mac indication (0x03),net-snmp
95.142.50.54,80000009030000135f64401b,14,10903766,9.0,0000135f64401b,ciscoSystems
95.155.190.84,800000090300a411bb249700,2,26976434,9.0,00a411bb249700,ciscoSystems
94.215.112.130,8000124c0570188b47fc3a33,724,208587,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.208.26.138,8000124c053c77e646389733,323,389846,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
109.109.104.41,800000090300b0c53ce4ac80,10,31254935,9.0,00b0c53ce4ac80,ciscoSystems
95.142.50.33,80000a4c010a0101f5,13,112991329,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
130.161.1.2,8000000903004ce175172c00,20,35628571,9.0,004ce175172c00,ciscoSystems
109.72.93.194,800007c7030012f29c3300,618,129443565,1991.0,0012f29c3300,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
95.129.121.249,80000009030088f0317dd3d8,27,56765315,9.0,0088f0317dd3d8,ciscoSystems
93.184.99.114,800000090300e4c722947481,4,16597961,9.0,00e4c722947481,ciscoSystems
94.142.241.234,80001f88809bf98406646d996600000000,44,194277,8072.0,No Mac indication (0x03),net-snmp
103.214.4.60,80001f8880ba0148497acfbe5c00000000,13,72566548,8072.0,No Mac indication (0x03),net-snmp
109.235.37.111,800000090300d47798183c00,62,16946707,9.0,00d47798183c00,ciscoSystems
94.215.34.140,8000124c05bc85562240b233,469,3609492,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
113.212.74.1,80000a4c01b9ab3008,3,15743329,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
94.211.194.243,80000b2f05802994f6005133,1,2289380,2863.0,No Mac indication (0x03),Thomson Inc.
94.210.199.223,8000124c0538b1db3e1c6d33,136,4251566,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.142.214.1,000000090300d46d502069bb,54,2998096,9.0,not_set,ciscoSystems
93.190.138.100,80001f88808dbbc677bb9b926400000000,5,35677749,8072.0,No Mac indication (0x03),net-snmp
95.96.108.1,800000090300d4ad710dc800,12,27612096,9.0,00d4ad710dc800,ciscoSystems
94.212.202.151,8000124c0570778172d53233,95,2792438,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.213.255.54,8000124c053c77e61fd8a133,256,279060,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.214.205.255,800000090300f8b7e204e000,36,31850562,9.0,00f8b7e204e000,ciscoSystems
109.235.48.238,80003a8c046d6b745f3130392e3233352e34382e323338,0,0,14988.0,No Mac indication (0x03),MikroTik
93.186.185.179,80000634b20400001014ccd196,2,122972907,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
94.209.67.1,800000090300002790ffc000,10,16820549,9.0,00002790ffc000,ciscoSystems
94.209.117.208,80000b2f0508952ae2917733,1,1982302,2863.0,No Mac indication (0x03),Thomson Inc.
94.124.88.199,80001f8880c38f7e3559f58e5f00000000,20,14342401,8072.0,No Mac indication (0x03),net-snmp
95.211.27.45,80001f88800cea047b25ef1c6800000000,3,2145015,8072.0,No Mac indication (0x03),net-snmp
109.109.109.223,800000090300b0c53ce4ad80,34,32455674,9.0,00b0c53ce4ad80,ciscoSystems
95.97.12.166,8000304404464754343046544b3231303338333932,1741085853,7788927,12356.0,No Mac indication (0x03),"Fortinet, Inc."
94.209.140.0,800000090300285261fb6400,15,30801153,9.0,00285261fb6400,ciscoSystems
95.129.121.103,800000090300e05fb9d5df10,7,54279902,9.0,00e05fb9d5df10,ciscoSystems
94.103.157.191,8000000903000005740fb2bc,8,192474577,9.0,000005740fb2bc,ciscoSystems
95.129.123.255,8000000903000023acdb2881,4,290270376,9.0,000023acdb2881,ciscoSystems
93.184.99.46,800000090300e4a41c06ea80,12,19331876,9.0,00e4a41c06ea80,ciscoSystems
94.213.33.1,800000090300d4ad710d4400,23,27698337,9.0,00d4ad710d4400,ciscoSystems
94.124.93.55,80001f88806c8ef6608ca9415e00000000,32,495691,8072.0,No Mac indication (0x03),net-snmp
109.109.98.129,00000009030074ad9863cdbc,8,46407417,9.0,not_set,ciscoSystems
94.211.202.174,8000124c05689423e8361833,104,2344496,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.142.210.201,800000090300500f807e2d00,11,99670999,9.0,00500f807e2d00,ciscoSystems
109.35.160.247,80001f88809064c26b1c8e3d68,1,10684,8072.0,No Mac indication (0x03),net-snmp
94.142.212.231,80000009030058ac78269080,11,99677895,9.0,0058ac78269080,ciscoSystems
94.231.255.200,8000000903000021d8bde810,8,161937040,9.0,000021d8bde810,ciscoSystems
94.213.7.1,800000090300d4ad710d4400,23,27698338,9.0,00d4ad710d4400,ciscoSystems
109.109.100.127,800000090300b0c53ce4ac80,10,31254940,9.0,00b0c53ce4ac80,ciscoSystems
95.142.48.230,80000009030000260b199b18,3,131046915,9.0,0000260b199b18,ciscoSystems
94.209.6.255,8000000903000027900d5800,11,30208940,9.0,000027900d5800,ciscoSystems
94.209.135.1,800000090300285261293c00,9,30640817,9.0,00285261293c00,ciscoSystems
93.184.105.61,8000000903008c9461fb5e80,8,20733855,9.0,008c9461fb5e80,ciscoSystems
94.211.33.1,800000090300d4ad710cbc00,39,33227528,9.0,00d4ad710cbc00,ciscoSystems
95.98.246.0,502660000000010030000065,9,49385627,1344692224.0,not_set,
94.142.212.176,800000090300500f807e3400,15,86417320,9.0,00500f807e3400,ciscoSystems
95.142.48.253,80000009030000260b199b18,3,131046916,9.0,0000260b199b18,ciscoSystems
94.209.55.231,8000124c051c3e84380d9d33,117,262914,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
95.214.24.2,800000090300401482eb0d00,26,12358470,9.0,00401482eb0d00,ciscoSystems
94.215.76.255,800000090300285261fb8800,11,28305910,9.0,00285261fb8800,ciscoSystems
95.142.50.2,80000009030068bdabb6a700,2,48515755,9.0,0068bdabb6a700,ciscoSystems
93.191.1.111,8000000903002c33119eaf80,8,120331634,9.0,002c33119eaf80,ciscoSystems
109.109.104.223,800000090300b0c53ce4ac80,10,31254941,9.0,00b0c53ce4ac80,ciscoSystems
95.128.7.94,80000634b26ef400101456a695,2,107277719,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
94.211.189.160,80000b2f05b0c28779791733,1,2761393,2863.0,No Mac indication (0x03),Thomson Inc.
95.97.71.66,800022250318b169d1da2c,58,3400671,8741.0,18b169d1da2c,"SonicWALL, Inc."
95.142.54.69,800000090300848a8d4403f0,8,12085648,9.0,00848a8d4403f0,ciscoSystems
94.210.91.255,80000009030000a289271800,8,31331856,9.0,0000a289271800,ciscoSystems
94.215.136.255,800000090300002790ff7000,35,27184216,9.0,00002790ff7000,ciscoSystems
95.97.122.202,80001f88807ebb48421e00000000000000,1,1773056,8072.0,No Mac indication (0x03),net-snmp
94.210.133.164,80000b2f05802994f62a7133,1,1987801,2863.0,No Mac indication (0x03),Thomson Inc.
93.184.103.64,800000090300f80f6f458100,10,928742,9.0,00f80f6f458100,ciscoSystems
94.208.1.0,8000000903000029c200ac00,12,30121417,9.0,000029c200ac00,ciscoSystems
109.109.109.240,800000090300b0c53ce4ad80,34,32455682,9.0,00b0c53ce4ad80,ciscoSystems
109.235.39.163,00000009030028c7cebd07b8,19,132767707,9.0,not_set,ciscoSystems
109.109.100.17,80000009030028affd10b000,16,11646711,9.0,0028affd10b000,ciscoSystems
93.184.105.45,8000000903008c9461fb5e80,8,20733861,9.0,008c9461fb5e80,ciscoSystems
93.180.71.12,f5717f001c7323004a00,7,160325661,1970372352.0,No Mac indication (0x03),
94.208.95.198,8000124c051c3e8437d14533,64,1691565,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
109.109.124.157,80000009030024169dbaf400,18,70302513,9.0,0024169dbaf400,ciscoSystems
94.127.98.220,800000090300002255ec60d8,18,160206461,9.0,00002255ec60d8,ciscoSystems
95.142.54.131,800000090300848a8d4403f0,8,12085654,9.0,00848a8d4403f0,ciscoSystems
94.211.157.77,8000124c0538b1db3dd9d933,108,1963079,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
93.184.102.240,8000000903005c710daa8280,14,94268984,9.0,005c710daa8280,ciscoSystems
94.142.210.103,80000009030000260b7a5c62,10,172769648,9.0,0000260b7a5c62,ciscoSystems
94.142.208.56,800000090300500f8054cd80,15,6477906,9.0,00500f8054cd80,ciscoSystems
94.228.128.85,800000090300a80c0df1cf50,15,122010496,9.0,00a80c0df1cf50,ciscoSystems
95.98.112.1,502660000000031201007162,4,65887611,1344692224.0,not_set,
94.213.134.14,80000b2f05705a9e3b079533,1,854857,2863.0,No Mac indication (0x03),Thomson Inc.
94.142.212.209,800000090300500f807e2d00,11,99671008,9.0,00500f807e2d00,ciscoSystems
94.209.144.255,8000000903000029c200b800,107,30633913,9.0,000029c200b800,ciscoSystems
94.142.210.124,80000009030000260b7a5c62,10,172769648,9.0,0000260b7a5c62,ciscoSystems
109.109.103.1,80000009030024169dbaf400,18,70302515,9.0,0024169dbaf400,ciscoSystems
94.209.35.0,8000000903006c410e153000,10,33660450,9.0,006c410e153000,ciscoSystems
94.142.215.17,800000090300500f807e2d00,11,99671008,9.0,00500f807e2d00,ciscoSystems
94.142.215.95,80000009030058ac78268c80,16,5084831,9.0,0058ac78268c80,ciscoSystems
93.184.99.163,8000000903007c310eff2480,10,14490220,9.0,007c310eff2480,ciscoSystems
95.142.54.96,800000090300848a8d4403f0,8,12085656,9.0,00848a8d4403f0,ciscoSystems
93.184.99.83,80000009030000fd220ef080,10,14404493,9.0,0000fd220ef080,ciscoSystems
93.186.184.129,80000634b20400001014d3d196,0,44233291,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
94.210.117.0,8000000903007018a767c000,8,31415132,9.0,007018a767c000,ciscoSystems
94.103.151.79,8000000903000005740fb2bc,8,192474588,9.0,000005740fb2bc,ciscoSystems
94.213.33.170,8000124c057429af4e1dbf33,91,2866004,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.208.78.255,800000090300285261fa5000,8,29517429,9.0,00285261fa5000,ciscoSystems
94.209.85.255,800000090300f4bd9ee39c00,11,29600911,9.0,00f4bd9ee39c00,ciscoSystems
95.98.169.255,502660000000010030000045,6,49296602,1344692224.0,not_set,
109.109.124.0,800000090300a84fb1b2df80,14,33845805,9.0,00a84fb1b2df80,ciscoSystems
94.210.143.68,80000b2f0508952a83634b33,1,80079,2863.0,No Mac indication (0x03),Thomson Inc.
94.211.156.1,800000090300002790fee000,8,27184373,9.0,00002790fee000,ciscoSystems
94.209.89.0,8000000903007018a7676c00,8,29517440,9.0,007018a7676c00,ciscoSystems
95.96.121.255,8000000903006c13d5219000,18,30813766,9.0,006c13d5219000,ciscoSystems
94.209.202.0,800000090300285261fb6400,15,30801165,9.0,00285261fb6400,ciscoSystems
94.142.209.220,80000009030058ac78269080,11,99677906,9.0,0058ac78269080,ciscoSystems
94.228.128.34,800000090300a80c0df1cf50,15,122010499,9.0,00a80c0df1cf50,ciscoSystems
94.208.163.1,800000090300002790ff8000,11,30208670,9.0,00002790ff8000,ciscoSystems
