IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
213.34.77.208,80000009030020cfaea68780,5,11888466,9.0,0020cfaea68780,ciscoSystems
212.204.129.1,800000090300285261fb6000,8,32600838,9.0,00285261fb6000,ciscoSystems
213.93.200.184,80000b2f0558238cc51cdc33,1,2311511,2863.0,No Mac indication (0x03),Thomson Inc.
212.61.157.163,f5717fc06911cb6be300,5,9326057,1970372544.0,No Mac indication (0x03),
213.125.5.217,800033870370fc8c675f60,0,0,13191.0,70fc8c675f60,OneAccess
212.178.102.175,800000090300e462c4791680,6,17362148,9.0,00e462c4791680,ciscoSystems
217.77.158.249,800000090300001b5344907c,12,141895175,9.0,00001b5344907c,ciscoSystems
213.34.150.153,800000090300802dbfd60a00,6,25998533,9.0,00802dbfd60a00,ciscoSystems
212.178.65.48,80000009030098a2c0f75500,22,12605938,9.0,0098a2c0f75500,ciscoSystems
213.34.178.79,8000000903005c3e06cfba00,8,52430364,9.0,005c3e06cfba00,ciscoSystems
213.208.201.11,800000090300802dbf94f500,5,128666414,9.0,00802dbf94f500,ciscoSystems
216.172.67.3,8000000903002c5a0f3ed400,8,17087823,9.0,002c5a0f3ed400,ciscoSystems
213.34.54.48,800000090300e05fb94751f9,18,4902638,9.0,00e05fb94751f9,ciscoSystems
213.208.249.209,80000009030010f920f98014,2,60109693,9.0,0010f920f98014,ciscoSystems
213.73.173.205,80000b2f05705a9e32148533,1,3068239,2863.0,No Mac indication (0x03),Thomson Inc.
217.62.19.56,8000124c05707781902f6c33,29,313071,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.206.193,800000090300e8eb34e1d800,24,31175225,9.0,00e8eb34e1d800,ciscoSystems
213.34.95.88,8000000903000059dc46cb01,14,131128087,9.0,000059dc46cb01,ciscoSystems
212.57.61.206,80000009030000a6ca7fd300,4,56666162,9.0,0000a6ca7fd300,ciscoSystems
213.208.240.199,8000000903006cab0597b000,25,1099680,9.0,006cab0597b000,ciscoSystems
213.34.137.181,800000090300a03d6e42b380,11,64058472,9.0,00a03d6e42b380,ciscoSystems
213.184.105.83,8000304404464736304556544b3139303031353138,1744843607,4004366,12356.0,No Mac indication (0x03),"Fortinet, Inc."
213.124.4.46,8000000903004c776d69dad6,11,5000732,9.0,004c776d69dad6,ciscoSystems
213.34.156.161,8000000903004ce175b26100,18,41023147,9.0,004ce175b26100,ciscoSystems
212.78.198.253,8000000903007cad4f86bc00,22,7493053,9.0,007cad4f86bc00,ciscoSystems
212.61.188.196,80000009030024e9b352e500,21,42541486,9.0,0024e9b352e500,ciscoSystems
212.61.161.255,800000090300b8a37745d380,28,47174822,9.0,00b8a37745d380,ciscoSystems
212.78.193.45,800033870370fc8c675fe0,0,0,13191.0,70fc8c675fe0,OneAccess
212.121.127.35,80000009ee000008e3fffc44,1,82756095,9.0,No Mac indication (0x03),ciscoSystems
217.62.136.61,80000b2f05802994f576d133,1,1551103,2863.0,No Mac indication (0x03),Thomson Inc.
212.78.176.106,800000090300f80f6f26ef80,5,96123315,9.0,00f80f6f26ef80,ciscoSystems
217.62.247.1,80000009030094d469545c00,12,31303466,9.0,0094d469545c00,ciscoSystems
217.62.248.1,80000009030094d469545c00,12,31303466,9.0,0094d469545c00,ciscoSystems
217.122.30.242,8000124c05bc8556ab755b33,397,3735047,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.212.173,8000000903005ca62de5f280,26,62726568,9.0,005ca62de5f280,ciscoSystems
212.61.155.73,8000000903d4c93c768868,0,0,9.0,d4c93c768868,ciscoSystems
213.93.224.0,80000009030000a289271400,8,29573913,9.0,0000a289271400,ciscoSystems
212.78.196.161,800000090300802dbf229f80,18,46464550,9.0,00802dbf229f80,ciscoSystems
212.136.9.0,80000009030000eabd495000,10,116514042,9.0,0000eabd495000,ciscoSystems
217.62.106.135,8000124c05889ffacdfe3c33,207,3285356,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.170.33,800000090300b0c53c1f6c80,22,25054656,9.0,00b0c53c1f6c80,ciscoSystems
213.34.49.191,800000090300e05fb94751f9,18,4902639,9.0,00e05fb94751f9,ciscoSystems
216.172.67.86,800000090300848a8d794f01,5,1686175,9.0,00848a8d794f01,ciscoSystems
212.222.134.31,800000090300ecf40c3ff764,1,16118612,9.0,00ecf40c3ff764,ciscoSystems
212.78.164.233,80001f88807a0dee1a099fbc67,3,5784262,8072.0,No Mac indication (0x03),net-snmp
213.34.56.7,80000009030070ca9b8f6780,19,193416291,9.0,0070ca9b8f6780,ciscoSystems
212.78.200.61,8000000903005ca62de5e200,12,65008863,9.0,005ca62de5e200,ciscoSystems
217.21.207.255,800000090300001319012481,7,12862974,9.0,00001319012481,ciscoSystems
212.61.45.191,800000090300508789c36200,15,26852810,9.0,00508789c36200,ciscoSystems
213.73.184.0,80000009030028526129ac00,17,31391260,9.0,0028526129ac00,ciscoSystems
213.125.179.233,800033870370fc8c66d8d0,0,0,13191.0,70fc8c66d8d0,OneAccess
217.27.239.17,00000009030010b3d6dc3cb0,15,92301560,9.0,not_set,ciscoSystems
213.34.138.87,800007db031c3d2f9bb72c,16,250419,2011.0,1c3d2f9bb72c,"HUAWEI Technology Co.,Ltd"
213.208.240.65,800000090300cc167e29e9d0,24,95983737,9.0,00cc167e29e9d0,ciscoSystems
212.85.59.163,800000090300a00f37da7580,6,49325187,9.0,00a00f37da7580,ciscoSystems
212.61.154.40,80000009030024e9b352e500,21,42541488,9.0,0024e9b352e500,ciscoSystems
213.34.167.183,800000090300f87a4106f400,2,122422139,9.0,00f87a4106f400,ciscoSystems
212.61.37.89,80000009030028c7ce2dfaa6,2,4663510,9.0,0028c7ce2dfaa6,ciscoSystems
213.34.61.168,80000009030070ca9b8f6780,19,193416292,9.0,0070ca9b8f6780,ciscoSystems
213.208.196.73,80000009030000c88bad3768,10,4399274,9.0,0000c88bad3768,ciscoSystems
217.105.102.108,80000b2f058029941beba133,1,2269863,2863.0,No Mac indication (0x03),Thomson Inc.
217.121.25.255,800000090300f8a73af0f400,11,19108955,9.0,00f8a73af0f400,ciscoSystems
213.174.149.62,800000090300a38e9d5070,0,0,9.0,00a38e9d5070,ciscoSystems
217.117.148.6,800000090300001fcabd221b,10,207774241,9.0,00001fcabd221b,ciscoSystems
217.120.148.30,80000b2f05b0c28779792733,1,199699,2863.0,No Mac indication (0x03),Thomson Inc.
217.76.19.153,800007db03c0e3fbe738c0,5,9904368,2011.0,c0e3fbe738c0,"HUAWEI Technology Co.,Ltd"
217.105.28.100,80001f888099d73e5290a5b76000000000,57,25661376,8072.0,No Mac indication (0x03),net-snmp
217.77.142.3,800000090300001b53449094,5,155229851,9.0,00001b53449094,ciscoSystems
212.78.216.101,8000000903005ca62df6e500,10,64058456,9.0,005ca62df6e500,ciscoSystems
217.22.27.13,f5717f985d82178e7500,3,97887197,1970372504.0,No Mac indication (0x03),
213.159.24.130,80001f88809e38c400241bc25b00000000,22,22755843,8072.0,No Mac indication (0x03),net-snmp
212.178.98.0,8000000903003c510e60b380,13,23239151,9.0,003c510e60b380,ciscoSystems
213.208.227.17,8000000903003c13cc6d1c80,6,119382041,9.0,003c13cc6d1c80,ciscoSystems
212.221.14.8,800000090300b8114b479134,1,48596883,9.0,00b8114b479134,ciscoSystems
212.178.91.192,800000090300cc7f7637ff80,32,2839780,9.0,00cc7f7637ff80,ciscoSystems
217.100.19.66,80001f88806562ed0d68257f38,1,1560377,8072.0,No Mac indication (0x03),net-snmp
212.123.202.159,800000090300341b2dbe5900,2,36527704,9.0,00341b2dbe5900,ciscoSystems
212.121.104.32,80000009030078baf9e14c70,5,22245361,9.0,0078baf9e14c70,ciscoSystems
212.61.101.25,8000000903000024c466dbdf,1,8754802,9.0,000024c466dbdf,ciscoSystems
212.178.155.65,800000090300341b2dd23c80,6,19345157,9.0,00341b2dd23c80,ciscoSystems
212.204.183.152,800022250318b16915a710,24,2429356,8741.0,18b16915a710,"SonicWALL, Inc."
212.178.114.137,8000000903005451de456e80,9,8962971,9.0,005451de456e80,ciscoSystems
217.104.14.255,8000000903006c13d5219000,18,30786770,9.0,006c13d5219000,ciscoSystems
212.78.212.127,800007db031c3d2feb83b2,7,35428730,2011.0,1c3d2feb83b2,"HUAWEI Technology Co.,Ltd"
212.221.113.9,80000009030070df2f498c92,1,4400101,9.0,0070df2f498c92,ciscoSystems
212.123.199.255,80000009030010f920921170,3,34890009,9.0,0010f920921170,ciscoSystems
213.73.145.0,80000009030028526129ac00,17,31391262,9.0,0028526129ac00,ciscoSystems
213.34.62.73,80000009030070ca9b8f6780,19,193416293,9.0,0070ca9b8f6780,ciscoSystems
217.119.224.233,800007c703609c9f45e233,16,65516964,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.105.145.98,8000124c05889ffac8630c33,316,647156,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.206.125,8000000903003891b7b45600,12,15542979,9.0,003891b7b45600,ciscoSystems
217.104.120.86,8000124c05c038969ecd3333,185,68870,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.53.47,80000009030070ca9b8f6780,19,193416293,9.0,0070ca9b8f6780,ciscoSystems
212.178.114.89,8000000903005c3e06cfea80,14,8118871,9.0,005c3e06cfea80,ciscoSystems
213.247.123.238,80000009030074a2e615b20c,7,256729055,9.0,0074a2e615b20c,ciscoSystems
212.121.104.47,80000009030078baf9e14c70,5,22245362,9.0,0078baf9e14c70,ciscoSystems
212.78.214.209,8000000903007cad4f2ac500,18,62313308,9.0,007cad4f2ac500,ciscoSystems
217.76.19.62,800007db03c4e28719bf9b,3,17531940,2011.0,c4e28719bf9b,"HUAWEI Technology Co.,Ltd"
217.119.226.161,800007c703609c9f45e233,16,65516965,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.67.235.29,8000304404464754343046544b3231303337393136,1735145443,13702627,12356.0,No Mac indication (0x03),"Fortinet, Inc."
212.78.202.227,8000000903005ca62dfb5400,6,75487991,9.0,005ca62dfb5400,ciscoSystems
213.34.63.64,80000009030070ca9b8f6780,19,193416293,9.0,0070ca9b8f6780,ciscoSystems
213.208.250.24,800000090300502fa8936100,7,101870134,9.0,00502fa8936100,ciscoSystems
216.172.64.40,000000090300cced4dbbb7d0,3,7051893,9.0,not_set,ciscoSystems
212.78.173.179,80000009030000eeabf5d580,3,149185815,9.0,0000eeabf5d580,ciscoSystems
213.124.134.202,000039e7000000a1ac1e8101,22,7506058,14823.0,not_set,"Aruba, a Hewlett Packard Enterprise company"
213.208.207.41,800000090300a03d6f075306,6,19071127,9.0,00a03d6f075306,ciscoSystems
217.105.28.98,80001f888099d73e5290a5b76000000000,57,25661378,8072.0,No Mac indication (0x03),net-snmp
212.123.244.13,800000090300a49bcd85df4c,2,22251510,9.0,00a49bcd85df4c,ciscoSystems
217.120.49.255,800000090300285261fa5000,8,29490435,9.0,00285261fa5000,ciscoSystems
217.105.39.3,80001f88809f282d30f908ce5a00000000,84,33094695,8072.0,No Mac indication (0x03),net-snmp
217.121.115.1,8000000903000029c201b800,111,30700046,9.0,000029c201b800,ciscoSystems
217.120.165.255,800000090300285261fb4800,15,18033714,9.0,00285261fb4800,ciscoSystems
212.78.174.66,800000090300ec192e2df700,2,11030693,9.0,00ec192e2df700,ciscoSystems
213.187.132.119,800000090300f8a5c57da580,12,76960490,9.0,00f8a5c57da580,ciscoSystems
213.144.239.194,800000090300b0c53c7adf80,12,6422664,9.0,00b0c53c7adf80,ciscoSystems
217.62.55.1,8000000903006c410e8fd800,123,30608759,9.0,006c410e8fd800,ciscoSystems
212.222.201.243,800000090300a49bcd85812c,1,99072987,9.0,00a49bcd85812c,ciscoSystems
212.78.206.165,8000000903007cad4f94d700,28,6533145,9.0,007cad4f94d700,ciscoSystems
213.34.42.247,80000009030070ca9b8f6780,19,193416294,9.0,0070ca9b8f6780,ciscoSystems
212.61.41.218,80000009030088f031bcbfa0,20,137189378,9.0,0088f031bcbfa0,ciscoSystems
213.144.232.107,800000090300a0ecf94c0070,11,73646172,9.0,00a0ecf94c0070,ciscoSystems
213.73.185.73,8000124c05906ebbd931d033,41,3193918,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.61.25.36,80000009030024e9b352db00,18,28026272,9.0,0024e9b352db00,ciscoSystems
213.34.141.33,8000000903007411b2a95180,60,6703601,9.0,007411b2a95180,ciscoSystems
212.127.181.221,80000b2f05b0c28779ea1f33,1,2258565,2863.0,No Mac indication (0x03),Thomson Inc.
212.178.109.224,8000000903005451de453b80,18,10173000,9.0,005451de453b80,ciscoSystems
217.166.52.33,80000009030058ac781d85a0,2,93962874,9.0,0058ac781d85a0,ciscoSystems
212.123.197.174,8000000903007c210eb03080,18,80378992,9.0,007c210eb03080,ciscoSystems
212.123.199.227,800000090300ecf40c36ed90,10,5066213,9.0,00ecf40c36ed90,ciscoSystems
212.57.59.71,80000009030070e422be82a7,4,19307393,9.0,0070e422be82a7,ciscoSystems
212.178.114.201,800000090300a478065fe700,6,70058572,9.0,00a478065fe700,ciscoSystems
212.78.203.49,800000090300ac7a56a9be00,10,2052893,9.0,00ac7a56a9be00,ciscoSystems
212.127.229.255,80000009030094d46954ac00,42,28274916,9.0,0094d46954ac00,ciscoSystems
212.85.60.25,800000090300588b1c841300,8,16562295,9.0,00588b1c841300,ciscoSystems
212.114.114.227,8000113d03c0ffd4b837e1,2,30160537,4413.0,c0ffd4b837e1,Broadcom Limited
212.61.72.79,800000090300508789c36200,15,26852814,9.0,00508789c36200,ciscoSystems
212.61.165.208,80000009030024e9b352e500,21,42541491,9.0,0024e9b352e500,ciscoSystems
212.61.189.38,800000090300641225998580,1,53119525,9.0,00641225998580,ciscoSystems
213.34.42.97,800000090300e05fb94751f9,18,4902643,9.0,00e05fb94751f9,ciscoSystems
217.102.213.240,8000124c05c03896904a0533,116,1664794,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.55.135,800000090300e05fb94751f9,18,4902643,9.0,00e05fb94751f9,ciscoSystems
217.102.189.172,80000b2f05b0c28729eaf733,1,2013887,2863.0,No Mac indication (0x03),Thomson Inc.
213.125.61.121,800033870370fc8c66e550,0,0,13191.0,70fc8c66e550,OneAccess
213.126.244.210,800000090300002652a9f083,3,195756425,9.0,00002652a9f083,ciscoSystems
212.123.196.255,8000000903003c26e4927100,2,67542544,9.0,003c26e4927100,ciscoSystems
213.208.209.6,800000090300a03d6f075306,6,19071128,9.0,00a03d6f075306,ciscoSystems
213.34.130.213,800000090300a49bcd792600,20,64663559,9.0,00a49bcd792600,ciscoSystems
213.206.222.8,800000090300000000000000,4,154802270,9.0,00000000000000,ciscoSystems
213.34.167.0,800000090300c4b239ccd480,23,35613132,9.0,00c4b239ccd480,ciscoSystems
217.111.211.25,800000090300d4eb68e71a00,2,79125624,9.0,00d4eb68e71a00,ciscoSystems
213.126.195.241,800033870370fc8c66dc00,0,0,13191.0,70fc8c66dc00,OneAccess
216.172.74.8,000000090300cced4dbbb7d0,3,7051895,9.0,not_set,ciscoSystems
217.123.100.242,80000b2f05d0b2c426c00133,1,1141750,2863.0,No Mac indication (0x03),Thomson Inc.
217.121.219.1,8000000903000029c200ac00,12,30094428,9.0,000029c200ac00,ciscoSystems
213.34.149.145,80000009030024d79c3a7280,12,16572550,9.0,0024d79c3a7280,ciscoSystems
212.178.87.41,80000009030040b5c1848a00,13,61598248,9.0,0040b5c1848a00,ciscoSystems
212.78.221.9,800000090300889cadfb0280,2,24017124,9.0,00889cadfb0280,ciscoSystems
212.92.86.4,8000222803e839356a5862,1,3039497,8744.0,e839356a5862,Colubris Networks Inc.
217.105.99.41,8000124c05889ffad2be8833,150,2021834,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.208.196.211,800000090300ecf40ca0fca0,3,2323416,9.0,00ecf40ca0fca0,ciscoSystems
217.166.86.63,800000090300c014fe4e4880,8,74747469,9.0,00c014fe4e4880,ciscoSystems
213.34.62.201,80000009030070ca9b8f6780,19,193416296,9.0,0070ca9b8f6780,ciscoSystems
212.193.29.94,80001f8880a70db16d48f6016400000000,6,8697374,8072.0,No Mac indication (0x03),net-snmp
216.172.74.140,000000090300cced4dbbb7d0,3,7051896,9.0,not_set,ciscoSystems
213.34.61.99,80000009030070ca9b8f6780,19,193416296,9.0,0070ca9b8f6780,ciscoSystems
212.124.67.10,80001f888056ebdd07d7faad67,2,9391929,8072.0,No Mac indication (0x03),net-snmp
212.61.189.185,80000009030024e9b352e500,21,42541493,9.0,0024e9b352e500,ciscoSystems
217.123.83.34,8000124c05906ebbc08fdc33,47,2649206,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.126.41.97,800000090300ac2aa15c6900,10,12511511,9.0,00ac2aa15c6900,ciscoSystems
217.120.117.59,80000b2f05705a9e34c72533,1,1552774,2863.0,No Mac indication (0x03),Thomson Inc.
213.93.216.1,80000009030034f8e758c000,15,28366925,9.0,0034f8e758c000,ciscoSystems
213.34.169.25,800000090300e462c478f980,4,11827551,9.0,00e462c478f980,ciscoSystems
213.34.134.196,80000009030024d79c3b3a80,14,4570156,9.0,0024d79c3b3a80,ciscoSystems
217.117.239.7,80000009030044d3ca8b5670,7,97317228,9.0,0044d3ca8b5670,ciscoSystems
213.34.157.209,80000009030024169d434580,16,6532057,9.0,0024169d434580,ciscoSystems
213.34.85.9,800000090300e4387e5c1000,6,14762909,9.0,00e4387e5c1000,ciscoSystems
212.178.150.14,80001f88809a3bc146c46e1e4d,3,9923688,8072.0,No Mac indication (0x03),net-snmp
213.187.131.249,8000000903005475d074048c,10,178752035,9.0,005475d074048c,ciscoSystems
213.34.166.95,8000000903005cb12e931880,12,506071,9.0,005cb12e931880,ciscoSystems
213.62.121.129,8000000903006c2056b2f7f0,4,45942779,9.0,006c2056b2f7f0,ciscoSystems
212.221.37.166,80000009766d616e0a3c95b1,28,52424506,9.0,No Mac indication (0x03),ciscoSystems
212.61.142.197,80000009030024e9b352f700,18,83927108,9.0,0024e9b352f700,ciscoSystems
212.115.132.24,800000090300488b0af92c80,10,28828229,9.0,00488b0af92c80,ciscoSystems
217.63.66.141,8000304404464754383046544b3232303131303638,1739838698,9009514,12356.0,No Mac indication (0x03),"Fortinet, Inc."
