IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
89.255.222.14,80000009030004bd97be3f30,12,32738591,9.0,0004bd97be3f30,ciscoSystems
92.64.97.82,80001f88031056ca1b307c,3,252385,8072.0,1056ca1b307c,net-snmp
91.196.168.142,80003a8c04,0,0,,invalid,
89.105.221.17,80001f8880acd43b196da3405e00000000,10,56569119,8072.0,No Mac indication (0x03),net-snmp
93.117.202.90,80001f88031056ca14a778,1,1389109,8072.0,1056ca14a778,net-snmp
92.70.105.109,00000009020000024b7d8d6f,9,3186773,9.0,not_set,ciscoSystems
88.211.130.0,800000090300084fa98b0780,12,2682488,9.0,00084fa98b0780,ciscoSystems
87.208.55.255,502660000000010030000052,7,50223234,1344692224.0,not_set,
93.117.216.225,8000000903007411b2a52900,6,2405712,9.0,007411b2a52900,ciscoSystems
87.212.59.1,502660000000010030001002,3,64394800,1344692224.0,not_set,
87.236.3.86,800000090300a4934c5d4c40,9,23838577,9.0,00a4934c5d4c40,ciscoSystems
92.64.4.0,80000009030070b31794e780,59,1550539,9.0,0070b31794e780,ciscoSystems
92.64.12.113,80000009030084b802a4b6de,3,4837753,9.0,0084b802a4b6de,ciscoSystems
92.67.200.184,800000090300e4c722c96ba8,8,29023396,9.0,00e4c722c96ba8,ciscoSystems
92.68.204.121,8000000903002c5a0f8a7e38,7,8878005,9.0,002c5a0f8a7e38,ciscoSystems
91.206.80.215,800000090300008e73df0e00,12,48836475,9.0,00008e73df0e00,ciscoSystems
92.67.140.160,8000304404464754363046544b3231303942553342,1738093404,11101350,12356.0,No Mac indication (0x03),"Fortinet, Inc."
93.117.229.226,800000090300889cadf4cc00,6,11210666,9.0,00889cadf4cc00,ciscoSystems
87.195.198.104,800000090300f09e63d176f6,7,12530877,9.0,00f09e63d176f6,ciscoSystems
89.20.82.6,80001f8880d5af8e2d0f751e66,13,8505814,8072.0,No Mac indication (0x03),net-snmp
89.99.207.17,8000124c053c77e646926b33,63,535841,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
93.117.197.10,80001f888057fe1217f222a363,17,18967646,8072.0,No Mac indication (0x03),net-snmp
90.145.146.207,80000009030000270df66f62,6,133397707,9.0,0000270df66f62,ciscoSystems
93.117.220.9,8000000903005c64f1aef080,10,7559357,9.0,005c64f1aef080,ciscoSystems
92.108.31.1,80000009030000a289267000,8,28713425,9.0,0000a289267000,ciscoSystems
89.106.163.103,800000090300f87a41771f8a,3,3879853,9.0,00f87a41771f8a,ciscoSystems
93.117.221.25,8000000903009077eebdf600,60,1792058,9.0,009077eebdf600,ciscoSystems
87.213.95.42,80000009030010f311c909a0,2,3791069,9.0,0010f311c909a0,ciscoSystems
91.235.83.64,800000090300000000000000,9,32384645,9.0,00000000000000,ciscoSystems
88.211.130.95,800000090300084fa98b0780,12,2682491,9.0,00084fa98b0780,ciscoSystems
92.65.138.249,800000090300a03d6ed94400,12,12669520,9.0,00a03d6ed94400,ciscoSystems
93.117.213.177,8000000903004ce175f9d600,32,18973269,9.0,004ce175f9d600,ciscoSystems
87.195.240.119,800000090300fc5b39d5a2a0,3,60763006,9.0,00fc5b39d5a2a0,ciscoSystems
