IP,EngineID,Engine Boots,Engine Time,Enterprise Code,MAC,Vendor
93.117.223.87,800007db03cc208cbc110c,9,75356568,2011.0,cc208cbc110c,"HUAWEI Technology Co.,Ltd"
92.67.188.223,8000000903006887c6c29900,8,6933265,9.0,006887c6c29900,ciscoSystems
92.67.189.40,800000090300d4eb68584780,12,3904416,9.0,00d4eb68584780,ciscoSystems
92.70.63.9,800000090300c4f7d5a50500,16,47758357,9.0,00c4f7d5a50500,ciscoSystems
92.67.115.249,8000000903007411b2fa04e4,2,7100953,9.0,007411b2fa04e4,ciscoSystems
89.255.38.22,8000000903005cfc662ecb96,3,146996610,9.0,005cfc662ecb96,ciscoSystems
92.70.186.181,800000090300a0ecf9c40a4a,4,18057177,9.0,00a0ecf9c40a4a,ciscoSystems
91.217.253.194,80000009030010f311a30a80,1,73112594,9.0,0010f311a30a80,ciscoSystems
92.69.79.242,800010e903d4f527f97f53,2746,17672,4329.0,d4f527f97f53,Siemens AG
92.70.218.107,8000000903006cab055a29d4,3,7708615,9.0,006cab055a29d4,ciscoSystems
86.109.13.18,5c58ceaf97e3971ab6f92a37efaa120f503d5ced2b08b36ec871b14b0d6c4fdf,105,19832544,1549323951.0,not_set,
90.145.24.10,8000000903001c1d86e04bb6,38,14945229,9.0,001c1d86e04bb6,ciscoSystems
87.249.106.4,800000090300885a92c5afc0,2,29122103,9.0,00885a92c5afc0,ciscoSystems
91.232.115.224,800000090300b0aa7727b000,21,89685746,9.0,00b0aa7727b000,ciscoSystems
87.236.2.255,800000090300c44d84e5f780,18,96110420,9.0,00c44d84e5f780,ciscoSystems
93.117.205.26,800033870370fc8c632d30,0,0,13191.0,70fc8c632d30,OneAccess
93.117.209.37,800033870370fc8c161834,0,0,13191.0,70fc8c161834,OneAccess
87.213.243.255,8000000903007426ac5eda80,2,174063204,9.0,007426ac5eda80,ciscoSystems
92.71.254.105,800000090300ec01d58bb780,22,5806743,9.0,00ec01d58bb780,ciscoSystems
87.210.143.1,502660000000010030000045,6,49298351,1344692224.0,not_set,
89.40.168.249,8000000903009077eef03900,4,101279687,9.0,009077eef03900,ciscoSystems
87.237.28.41,800000090300005d734627b6,3,43454627,9.0,00005d734627b6,ciscoSystems
89.20.89.191,800000090300d8b19016fa7e,10,22324238,9.0,00d8b19016fa7e,ciscoSystems
92.109.209.0,80000009030000ebd5ed3c00,8,28828012,9.0,0000ebd5ed3c00,ciscoSystems
92.111.131.117,80000009030018e7284a9d60,9,9245363,9.0,0018e7284a9d60,ciscoSystems
92.108.149.0,80000009030000a289271400,8,29602660,9.0,0000a289271400,ciscoSystems
93.117.224.79,800007db03488eeffa058b,17,3476137,2011.0,488eeffa058b,"HUAWEI Technology Co.,Ltd"
93.117.214.153,800000090300889cadf43880,12,25790626,9.0,00889cadf43880,ciscoSystems
92.65.240.215,800000090300649ef31c5030,9,5787589,9.0,00649ef31c5030,ciscoSystems
89.106.167.200,800000090300e8eb34ea9387,5,14355027,9.0,00e8eb34ea9387,ciscoSystems
93.117.221.119,800000090300683b78683580,14,38508914,9.0,00683b78683580,ciscoSystems
92.70.76.34,800000090300cc9891b186f0,87,9954575,9.0,00cc9891b186f0,ciscoSystems
87.236.0.185,800000090300a4530e731880,15,65864178,9.0,00a4530e731880,ciscoSystems
91.234.206.255,80000009030000fd22ff2ce0,32,21025670,9.0,0000fd22ff2ce0,ciscoSystems
89.146.63.168,80000009ee000008e3fffc14,1,113471160,9.0,No Mac indication (0x03),ciscoSystems
89.255.53.13,80000009030000fd22dce000,23,499820,9.0,0000fd22dce000,ciscoSystems
92.71.236.96,800000090300a46c2ad73a5b,2,22766740,9.0,00a46c2ad73a5b,ciscoSystems
93.117.240.57,800033870370fc8c5448a0,0,0,13191.0,70fc8c5448a0,OneAccess
92.71.239.136,800000090300e4387e60f500,8,14328354,9.0,00e4387e60f500,ciscoSystems
89.149.232.67,800063a280dc680cc9e88a00000001,5,6407738,25506.0,No Mac indication (0x03),H3C
92.65.185.73,800000090300002a103c060c,50,20775099,9.0,00002a103c060c,ciscoSystems
93.117.217.45,80000009030078f1c68ec300,25,2084576,9.0,0078f1c68ec300,ciscoSystems
92.70.67.33,800000090300000000000000,3,27679661,9.0,00000000000000,ciscoSystems
92.67.201.216,8000000903002cf89b4b85e4,3,7628869,9.0,002cf89b4b85e4,ciscoSystems
91.238.155.1,8000000903780cf0264540,0,0,9.0,780cf0264540,ciscoSystems
