"Running as user ""root"" and group ""root"". This could be dangerous."
Capturing on 'wlp0s20f3'
ip.src_host;snmp.msgAuthoritativeEngineID;snmp.msgAuthoritativeEngineBoots;snmp.msgAuthoritativeEngineTime
194.196.48.7;00000009030080a235982000;8;2470177
195.35.133.208;800000090300084fa98b0b80;8;17198522
194.69.28.17;8000000903006c20563c7d01;4;332779447
195.75.14.217;800000090300c08c60e8dac0;1;2800452
212.45.38.64;80000009ee0028940ffeac40;2;46508030
195.212.248.128;00000009030080a2355ac800;7;74949858
195.212.122.233;00000009030080a235145800;10;2213687
194.69.31.129;800000090300000a8af0e4c1;10;147048262
193.105.50.117;8000000903004891d59cbfd0;11;32072105
193.110.235.252;000000090300009e1e5d870e;1;155450239
195.160.216.60;800000090300e05fb997f600;11;48843043
209.250.253.92;80001f888081d9fa059dcbad6000000000;5;75800085
195.121.91.31;800000090300706bb99aab92;5;209968016
212.27.228.137;800000090300ecce13375780;5;1578328
212.45.60.0;800000090300001794197c44;21;142855613
194.151.43.1;8000000903007cad7461af0c;3;190427254
193.218.34.12;80000a4c015f808255;1;14498830
195.35.213.95;8000000903005451dea74d00;10;5015801
195.191.120.16;800000090300006bf174171c;3;8197252
195.60.212.15;80000009030080e01da02c81;9;153162088
195.212.228.129;00000009030080a2355ca800;9;2467978
193.172.180.189;800000090300707db9893100;2;77428812
195.35.150.249;800000090300c014fec06980;19;50464830
212.45.51.191;80000009ee00b0faeb1f4400;16;11705896
195.114.232.61;80000a4c015ef74804;7;32317661
192.145.25.145;80000009030074ad986c3280;2;91666995
195.60.212.247;80000009030080e01da02c81;9;153162089
195.75.147.5;800000090300f80f6fddb400;22;54306719
195.121.108.1;800000090300706bb99aab92;5;209968018
195.75.108.49;800000090300f872ead0cc00;1;23220654
194.104.102.8;8000000903000027e3953200;10;97667001
193.189.139.205;80001f8880edd569756e66155100000000;72;55914409
195.38.214.200;800000090300d0e042411e00;24;32505114
195.219.194.22;800000090300005d7386dd00;15;65277016
195.169.148.50;80001f88803410fc5eb5c02865;6;50905905
193.163.98.96;800000090300689e0becdf80;2;140935013
192.145.26.199;80000009030028affdf1ad80;10;32333851
208.88.130.142;800000090300c067af24dc50;14;13667990
195.121.108.42;800000090300706bb99aab92;5;209968020
195.75.11.3;800000090300a4934cbc4400;3;79799304
195.60.213.136;80000009030080e01da02c81;9;153162090
195.121.105.187;800000090300706bb99aadc7;12;17157250
193.242.210.110;f5717f7483ef51ba5b00;8;8969171
195.75.15.239;00000009030080a23513f800;8;1947679
195.88.211.97;80003a8c04;0;0
194.145.247.199;800000090300001e4a9f6ca8;4;200690459
212.45.35.255;800000090300588d09e6931c;2;47989638
195.121.91.0;800000090300706bb99aab92;5;209968022
195.60.212.223;80000009030080e01da02c81;9;153162092
208.88.130.3;80000009030000fd223ee500;70;18220327
194.76.145.193;8000000903000027e3776600;7;11458426
194.196.184.80;00000009030080a235133000;8;1952596
193.39.250.65;80001f8880ea1a0000b7e94e64;1;66324361
195.35.226.93;80000009030004a7418f9280;11;2072972
193.107.247.96;800000090300a4b239d6c100;4;9610671
195.75.15.249;00000009030080a235142000;13;4543155
195.35.230.131;800000090300d009c8319880;4;15823714
192.145.24.191;80000009030080248ffc0c00;20;90040527
195.140.178.255;80000009030070e422d88600;8;61732855
194.126.241.100;80001f8880acc0be2424869a5f00000000;5;145252753
193.56.238.111;80001f88803ae20b36c7331f5f00000000;167;14089950
193.239.118.18;00000009030000a74200a7e6;9;53961360
195.73.237.9;800000090300e4387ecd7f80;8;878259
193.93.180.144;8000000903005057a8b99d94;2;15214521
193.187.191.131;80000634b20400001014ccd196;2;123313256
195.35.243.17;8000000903007cad4f784900;25;58365204
194.196.197.31;800000090300a09351e28880;6;8303382
212.45.35.218;800000090300503de5968800;27;93951322
195.35.198.24;800000090300a478066caa00;10;80644941
195.88.211.65;80003a8c04;0;0
194.5.181.27;8000000903003891b73f9e00;28;42724994
193.173.249.68;8000000903007cad74908b00;3;199270602
193.176.139.124;800000090300ccd34297d080;8;1180450
195.75.191.185;00000009030080a2355e1800;6;2467209
195.193.68.1;8000000903003c510eee5f00;10;47880833
193.238.240.0;800000090300881dfcd32400;4;174844998
194.196.190.80;00000009030080a235135800;8;2462230
208.88.129.221;800000090300a4530e6ea300;16;26203271
193.173.158.134;8000000903005cb12e82b700;5;62998681
195.121.109.155;800000090300706bb99aadc7;12;17157256
195.35.242.105;800000090300084fa98ac880;7;79493565
194.31.131.39;8000000903004c0082a07200;11;66166998
192.113.72.141;80000a4c010a0a6e97;33;4181214
194.121.181.177;80000009030058ac78cdc8af;3;16087889
195.212.122.229;80000009030080e01d2eeb00;5;6749966
195.60.212.116;80000009030080e01da02c81;9;153162097
195.35.140.1;8000000903007411b2a8fc00;10;9235341
195.54.39.255;800009308300003088001715;23;89091039
195.73.199.40;80000009030000be75519b80;10;101290167
208.88.128.123;8000000903004c710d06d900;9;49497361
194.122.175.198;800000090300a44c11075e60;3;960635
195.75.28.137;00000009030080a235145800;10;2213699
193.172.137.191;800000090300a03d6ee6d800;5;100776096
192.145.25.209;800000090300a00f37d56000;2;78188672
195.75.210.254;800000090300a4934c8f9180;2;83388725
208.88.128.21;80000009030024d79c39c100;4;52279587
195.7.146.209;80000009030000f28bb50706;2;43562996
195.121.109.131;800000090300706bb99aadc7;12;17157259
212.45.61.0;800000090300001d45de2aa0;13;142859313
195.121.109.51;800000090300706bb99aadc7;12;17157260
208.88.128.108;800000090300ec01d5192c80;16;12622910
195.191.17.175;0000000903003c13ccffa750;2;7989891
195.35.155.145;80000009030000b8b30e9381;13;27820062
208.88.128.185;80000009030034732d381d80;22;4420476
194.122.160.243;800030440446583230314535393230303034303031;26;6133017
195.191.120.39;800000090300006bf17417d0;1;41077892
195.121.109.135;800000090300706bb99aab92;5;209968031
194.121.181.176;80000009030058ac78cdc8af;3;16087893
195.35.134.119;8000000903005cb12e090300;6;6407843
195.212.111.40;800000090300d47f356b9a80;2;1544798
195.121.109.59;800000090300706bb99aadc7;12;17157262
193.37.204.163;80000634b20400001014cdd196;0;44570014
193.239.116.123;00000009030000a38e97b52a;1;118025049
195.35.133.53;800000090300084fa94d1e80;25;187726
195.75.22.239;80000009030040017aa96a00;1;185199651
195.60.212.65;80000009030080e01da02c81;9;153162103
195.212.42.65;800000090300482e72d3d580;2;60734591
194.151.121.88;800000090300c014fe4e2200;3;103582371
199.67.72.12;80000a4c01c0a870d5;1;25353282
195.35.226.92;80000009030004a7418f9280;11;2072983
208.88.129.200;800000090300d4c93c32dd00;9;62392588
195.35.150.74;80001f88803b614322bb79175e;1;1908958
195.75.114.17;00000009030080a235135800;8;2462237
195.184.77.252;80000009030000b771712b00;23;104895321
193.177.160.252;80000009030034ed1bdffa80;11;61318168
194.102.239.244;80000009030070db986d2600;43;56309344
193.172.248.225;800000090300a093510cb5b6;2;66442074
195.60.212.113;80000009030080e01da02c81;9;153162104
193.172.251.133;80000009030084ebef22c780;9;14831767
195.69.72.94;80000009032c3311a412f0;0;0
195.35.160.111;800000090300188090b09080;30;15651054
195.35.231.110;80001f8880bb2a8652cb6e1e4d;6;8061882
194.69.180.0;800000090300706d15304400;15;8712258
194.196.48.153;00000009030080a235982000;8;2470196
195.35.154.161;800000090300889cadf40380;6;5446528
195.35.251.173;800000090300889cadf50a00;6;4596365
194.151.189.255;80000009030000be75cc8688;2;20895026
208.88.130.76;80000009030024161b3b3f80;14;17807329
208.88.129.176;8000000903001cfc17433100;128;15913166
208.88.129.135;80000009030024d79c555600;10;7842603
193.110.235.241;000000090300706e6dd6a43a;1;155450271
194.69.16.252;800000090300a4934c30c000;8;174172207
194.104.27.0;800000090300e8eb34ca6a80;8;72768764
195.35.229.75;800000090300889cadfbb600;6;19022634
193.53.10.254;80000a4c01b2d95006;7;1011187
194.151.221.129;800000090300706d15532b42;2;61780748
193.172.182.38;800000090300a09351d52480;7;102587706
193.187.120.75;800000090300f83918eaab40;15;31008312
199.247.24.129;80001f88807eb16d6bad1f6d6700000000;2;14010728
194.88.107.11;80001f8880872b7144a960a36700000000;2;10454138
193.173.140.223;800000090300706d15dcd224;2;21266219
193.34.81.244;80001f88800ff24e26fdece363;9807;1412
193.38.140.41;80000a4c01b2d95005;3;16723855
195.212.23.201;00000009030080a2355ca800;9;2467996
194.196.18.64;800000090300802dbfacd780;10;17547713
194.171.108.181;800063a280d89403e2a07b00000094;1;255563037
212.45.33.80;800000090300001d45de2aa0;13;142859320
193.28.62.230;80000a4c01c0a870d5;1;25353286
193.79.229.122;8000000903005057a8198250;4;47441619
192.145.25.39;80000009030080248f05ae00;8;58365404
195.35.144.200;8000000903009077eecf6080;6;13318625
194.171.108.57;800063a280d89403e2a07b00000087;1;215072591
194.196.123.89;0000000903001cea0b67e000;12;2038064
195.202.105.98;80000009030000d78f4e14c0;2;114542855
193.172.46.223;80000009030078bc1a5b3300;11;53825433
195.75.143.65;800000090300f8e57e02d680;3;92711577
212.45.60.26;8000000903001005caeafe1c;2;44451760
195.212.25.79;00000009030080a2355e1800;6;2467220
195.128.186.2;8000000903007426ac703710;24;88383705
195.35.242.136;800000090300084fa9882280;10;79960445
195.35.160.95;800000090300cc7f76381300;17;30288700
194.31.131.67;800000090300003a7d459f00;6;770908254
195.222.117.55;80003a8c04;0;0
193.202.98.223;8000000903004cec0f5cb780;4;55817006
195.75.31.239;800000090300cc46d6c86d00;3;88294985
208.88.128.209;80000009030040b5c12efe00;22;38802674
195.69.72.174;80000009032c3311a412f0;0;0
194.32.121.209;80003a8c04;0;0
195.190.146.1;800000090300a44c1119c381;9;142010791
194.122.253.222;800028390374fe4861e82f;1;21879
193.28.63.58;010079004011;4;6752177
193.67.185.249;8000000903005057a8198250;4;47441622
194.161.201.73;00000009030080a23513f800;8;1947697
208.88.130.105;800000090300bc5a565fbf00;39;8297008
195.35.153.81;800033870370fc8c6869c0;0;0
194.122.179.85;80001f8880dea96758f0163e6800000000;1;315674
195.121.109.80;800000090300706bb99aab92;5;209968040
195.121.91.51;800000090300706bb99aadc7;12;17157270
195.60.212.24;80000009030080e01da02c81;9;153162111
194.140.246.128;80000009030058ac787ba400;18;59885214
193.142.59.175;80001f88800f400000ba645967;1;15290424
193.148.21.149;800000090300004268dfedfe;2;13254733
195.212.247.153;00000009030080a235142000;13;4543173
193.177.140.251;800000090300bce712b71d00;7;32078796
195.69.72.110;8000000903f80f6fe4c650;0;0
194.102.239.237;80000009030070db986d2600;43;56309351
195.121.105.48;800000090300706bb99aab92;5;209968041
195.35.255.47;800000090300a0b439ed4580;22;51455107
193.238.241.91;80000009030000c164812100;7;41359897
194.53.74.1;80000009030034ed1bdffa80;11;61318176
193.239.186.140;80001f88804884ac65d47b866300000000;7;12283839
195.212.206.224;00000009030080a2355c0800;6;3250599
194.196.222.33;00000009030080a2355e0800;7;1862008
194.88.236.94;8000000903004880027e5300;2;17808920
195.191.1.8;800000090300008e73df0e00;12;48857314
195.75.111.79;00000009030080a235135800;8;2462246
194.169.248.1;8000000903780cf0264540;0;0
195.35.242.83;80000009030024169daa0180;10;78752665
195.184.65.33;80003a8c04;0;0
193.108.69.3;80000009030074860bbc3c80;8;36426032
195.35.230.36;8000000903005c3e06a4a780;4;17032275
212.7.207.181;80001f8880b9b7dd037d142a6200000000;29;921333
194.247.38.130;80001f8880465788621d9a2b56;87;199939
195.35.243.253;8000000903005c64f1f37d00;10;1742167
195.35.225.76;8000000903005451deb0a480;24;50279852
193.34.81.41;80001f88809da58f7d40301355;46;5605993
193.169.107.129;80003a8c04;0;0
195.121.109.57;800000090300706bb99aab92;5;209968044
212.45.61.97;16081976abcd;1;158647251
195.184.65.28;8000000903000025450f1b00;21;25840473
208.88.130.152;80000009030028ac9e76f300;7;63085126
192.145.24.151;800000090300a00f37d3d280;4;54700852
193.172.19.1;800000090300bcc493477000;3;176652019
194.196.230.24;800000090300c067af425900;6;35599524
195.75.27.40;00000009030080a2355e0800;7;1862012
195.212.122.113;00000009030080a235145800;10;2213716
194.145.247.219;800000090300001e4a9f6ca8;4;200690484
195.12.60.193;80003a8c04;0;0
208.88.128.234;800000090300a44c11c11b84;7;37082551
195.35.228.222;80001f8880f64a8a76cf6e1e4d;15;3690363
195.35.150.63;800000090300084fa94e0080;15;50378928
195.212.129.151;800000090300002a10722700;2;71291211
194.122.191.79;80001cc7031449bc7a6ca0;0;0
192.145.27.92;800000090300b4de31144480;16;26412584
193.239.118.22;00000009030000c16457149b;16;127360249
193.79.229.238;800000090300d0dc2c3bde00;10;19712982
194.171.148.1;80000009030000425a5dee00;3;2081961
194.196.91.129;8000000903007cad4fd1b580;14;35260856
195.35.229.227;8000000903006c310e9e6e00;36;15123380
195.212.111.32;800000090300843dc6fc9700;3;132766395
195.35.230.180;8000000903005c3e069a5400;4;16606476
195.7.132.71;800000090300003a7ddf2492;1;3822684
208.88.129.245;80000009030070ea1a7b1000;68;16227794
195.35.193.41;800033870370fc8c66d770;0;0
194.122.174.79;80001f88807a091c2de585f660;13;3206510
195.212.228.96;00000009030080a2355ca800;9;2468008
192.145.27.128;80000009030080248f05ae00;8;58365417
212.45.44.170;80000009ee00b0faeb1f4400;16;11705926
193.148.20.94;800000090300046273008ee0;1;9713905
195.212.190.12;800000090300f866f2a56c80;13;71024048
194.151.189.241;80000009030000be75cc8688;2;20895041
193.43.92.1;800000090300000911e71d08;5;55368323
194.247.125.99;800000090300d4c93cf9cd30;10;95055146
194.69.28.255;8000000903006c20563c7d01;4;332779481
193.22.135.125;800000090300d48cb558f640;4;4155261
195.114.239.41;80000a4c015ef74805;1;123459774
195.60.212.241;80000009030080e01da02c81;9;153162121
208.88.130.9;800000090300c4b239872180;13;134267101
195.35.195.1;80000009030040f078224200;16;78663564
195.35.134.186;800000090300b0aa7718b1ce;4;54778454
194.196.18.65;800000090300802dbfacd780;10;17547727
202.162.50.2;800000090300940d4b01d490;4;691182
193.78.71.9;8000000903005451de037580;6;28143784
195.121.91.167;800000090300706bb99aab92;5;209968051
193.148.23.99;80000009030058ac7831e1ce;1;10038219
193.173.253.159;8000000903005cb12e828d00;9;14234185
193.56.239.249;80003a8c04;0;0
195.69.75.173;80001f88806325bb7fd3604265;3;50271231
195.35.243.183;8000000903007cad4f9b8d80;12;78924928
195.35.231.193;80001f88802df81c7c976e1e4d;4;11790854
192.145.27.25;80000009030000fd22808100;26;1285085
195.35.230.33;8000000903005cb12e608900;4;18237969
194.171.38.255;80000009030000bc60c0e880;10;634370
195.85.181.19;80003a8c04;0;0
194.196.190.87;00000009030080a235135800;8;2462256
193.242.210.142;f5717f7483ef51ba5b00;8;8969203
208.88.129.118;800000090300d4eb68f09580;10;37398388
212.45.45.134;800000090300588d09e6931c;2;47989669
195.184.64.81;80003a8c04;0;0
195.60.214.65;80000009030080e01da02c81;9;153162123
193.34.81.125;80001f8880736b000066000000;1;1749215514
194.247.125.97;800000090300d4c93cf9b7d0;11;95055659
195.75.38.63;0000000903001cea0b67e000;12;2038080
194.50.163.31;80001f888071fbab6d00e5005200000000;13;211208458
208.88.129.179;800000090300707db9df2880;14;31633133
195.60.212.217;80000009030080e01da02c81;9;153162124
195.183.128.64;800000090300d072dc316e20;1;27492164
195.121.108.32;800000090300706bb99aab92;5;209968054
195.114.237.29;80000a4c015ef74804;7;32317697
195.88.211.193;80003a8c04;0;0
194.5.181.21;800000090300ec01d5342a80;35;868259
193.23.113.252;8000000903a4530e23dd0a;0;0
193.239.187.209;800000090300000ab86d8f58;15;36994233
193.160.135.86;800000090300ac2aa1514001;9;30778656
195.69.73.14;80000009032c3311a412f0;0;0
193.37.206.2;80000634b20400001014ddd196;2;123313343
195.35.221.229;8000000903005c3e06b9b300;6;4589948
192.145.25.143;8000000903002c4f5274e700;6;5126273
193.177.160.64;80000009030034ed1bdffa80;11;61318191
195.212.231.151;00000009030080a235984800;7;5579100
194.102.239.132;8000000903006cab05384d00;10;70220492
195.212.178.47;8000000903003c08f6124380;2;1986991
195.212.246.65;800000090300641225719580;2;96578
212.45.60.96;80000009ee0028940ffeac40;2;46508070
195.35.243.225;800033870370fc8c681f50;0;0
202.162.51.2;800000090300940d4b5e64b0;8;111028
193.176.139.126;800000090300ccd34297d080;8;1180481
195.60.213.135;80000009030080e01da02c81;9;153162127
195.75.243.71;00000009030080a2355ab000;6;1955309
193.32.19.197;0000000903005c3e06c2abe6;9;25448901
193.242.211.126;f5717f7483ef51ba5b00;8;8969207
194.196.123.223;0000000903001cea0b67e000;12;2038084
195.12.60.113;80003a8c04;0;0
195.121.109.130;800000090300706bb99aab92;5;209968057
193.56.239.9;80003a8c04;0;0
195.35.236.151;800000090300084fa9888e00;6;39656720
208.88.128.33;800000090300e41f7b0e3c00;21;29287615
194.88.2.116;80000009030040017aa94a00;8;51862700
194.196.184.87;00000009030080a235133000;8;1952632
212.45.41.7;800000090300001d45de2aa0;13;142859342
195.212.228.144;00000009030080a2355ca800;9;2468019
194.102.239.216;800000090300188090352d80;41;10542311
194.50.163.5;80001f888071fbab6d00e5005200000000;13;211208463
208.88.128.45;800000090300bc5a566d2600;11;39318440
208.88.129.183;800000090300649ef3126dc0;8;16592480
194.102.239.146;800000090300a00f37ebaf00;4;17540798
193.53.91.253;80000a4c01b2d95005;3;16723878
195.60.212.124;80000009030080e01da02c81;9;153162130
192.145.27.1;800000090300a00f37d51d00;6;69135795
193.142.59.127;800000e803fc15b48f7dc6;10;1749215564
194.151.65.16;80000009030000f28bb50fd6;1;5511125
194.126.241.105;80001f8880acc0be2424869a5f00000000;5;145252789
212.45.61.127;000000090200003096e6a400;12;86092600
195.35.155.240;8000000903005cb12e82bd80;6;7953526
212.45.60.17;800000090300001d45de2aa0;13;142859343
208.88.130.109;800000090300e41f7b0e3480;23;6314369
192.145.27.200;8000000903002c4f5274e680;8;12235006
195.212.228.176;00000009030080a2355ca800;9;2468021
193.37.204.90;80000634b27e880010140ff025;0;40761957
208.88.130.50;800000090300c464136fe31a;5;20233510
192.145.25.71;8000000903006c8d77c00980;28;22993796
194.60.207.42;80001f8880cc05d844a6fb434f00000000;11;167111536
194.122.252.204;800028390374fe4861e825;1;736365
212.45.45.226;800000090300001d45de2aa0;13;142859346
195.35.194.153;8000000903007079b3d47300;20;48127086
208.88.130.28;80000009030064a0e717d5da;7;10888403
194.104.27.1;800000090300e8eb34ca6a80;8;72768792
193.239.186.33;80000009030000070e0f2f44;3;12288878
208.88.129.165;80000009030028ac9e76e380;37;28957627
193.239.116.48;f5717f7483ef37322900;4;16067151
194.31.131.85;800000090300f40f1b39bd00;11;27960527
192.113.72.137;80000a4c010a0a7295;15;26877908
193.176.207.255;800000090300188b9d74c0f0;2;20034482
208.88.130.52;8000000903002c542d3f7668;6;35860898
208.88.129.247;800000090300c4f7d5b52580;18;29115707
192.145.24.88;800000090300f04a0291f300;8;89678018
194.196.139.127;00000009030080a2355c0800;6;3250621
195.60.213.63;80000009030080e01da02c81;9;153162134
195.35.249.133;800033870370fc8c677340;0;0
194.40.246.21;80003a8c04;0;0
194.178.8.2;80000009030008f4f03d41c0;19;129804
194.60.207.54;80001f8880c44df55121222a5000000000;15;59543680
195.35.252.69;800000090300e8eb34c9b480;4;70951562
212.45.33.252;000000090200003096e6a400;11;4877292
195.121.91.160;800000090300706bb99aab92;5;209968064
193.238.241.211;8000000903000476b0850980;8;69254522
195.69.75.174;8000000903f80f6fe4c650;0;0
194.69.28.159;800000090300c067af3fb5a4;8;14302730
192.145.24.141;800000090300a00f37fc0800;34;89702714
193.169.171.25;80003a8c04;0;0
194.196.48.151;00000009030080a2355c9800;7;2038986
195.121.109.99;800000090300706bb99aab92;5;209968066
194.69.19.33;800000090300000a8af0e4c1;10;147048312
193.148.23.73;800000090300f40f1b9f8cd2;2;7015125
193.38.140.217;80000a4c01b2d95005;3;16723885
194.69.28.24;80000009030070105c685701;2;378276923
194.31.131.86;800000090300003a7d459f00;6;770908283
212.29.183.71;8000000903000024976b0400;8;164646240
195.212.111.48;800000090300f8c288a73100;3;144718080
195.60.214.191;80000009030080e01da02c81;9;153162137
195.190.146.131;80001f88808f6cef01aa58676500000000;394;46988
193.177.181.255;8000000903007c210e502880;4;124613125
195.75.251.49;80000009030058f39c9ead80;1;13925930
194.69.180.3;800000090300cc90709f26c0;12;3740855
212.45.60.13;800000090300286f7f393fef;20;142854234
194.122.164.239;80001f8880bf112062ebc94268;1;8082
192.145.25.217;800000090300a00f37d64580;10;10288011
193.239.116.111;8000000903006026aafd9d00;10;5964939
194.196.192.200;00000009030080a2355aa800;8;1945674
194.69.174.2;800000090300ac7a566b3880;12;110092606
193.34.81.179;80001f88806059000066000000;1;1749215313
195.212.91.168;00000009030080a2355c2000;9;5406688
208.88.128.103;80000009030070ea1a0a4d00;66;80015346
194.69.16.49;800000090300000a8af0e4c1;10;147048314
194.76.149.0;8000000903000027e3776600;7;11458473
208.88.128.118;80000009030044ae256a9480;16;42833760
195.121.109.103;800000090300706bb99aab92;5;209968069
194.121.13.233;800028390374fe4861ed17;1;20937
195.121.91.2;800000090300706bb99aadc7;12;17157299
193.37.68.233;80001f88800b2057297e27116700000000;11;2193321
208.88.129.109;800000090300d0d0fdbc22e0;1;61801818
195.212.23.200;00000009030080a2355ca800;9;2468029
193.173.12.65;800000090300e4387ed29700;12;16568889
195.114.232.33;80000a4c015ef74804;7;32317712
195.210.57.60;8000000b033822d607fa13;5;205128088
212.45.35.164;800000090300001d45de2aa0;13;142859353
195.134.168.49;80000009030000be75907980;22;54093822
193.148.23.107;80000009030054a274b315fc;2;15733228
195.121.108.33;800000090300706bb99aab92;5;209968070
195.75.251.41;00000009030080a235984800;7;5579114
195.54.39.254;800009308300003088001715;23;89091082
195.75.191.192;00000009030080a2355e1800;6;2467253
194.171.160.1;8000002b001ac13203006877;1;281932212
195.191.120.159;80000009030000044e7d101b;2;69289204
199.103.8.2;800000090300cc7f76726700;6;101983041
192.159.99.1;8000000903f86bd9d5e860;0;0
195.75.22.240;800000090300f80f6fa66400;3;100733840
212.35.116.208;800000090300f40f1b4dec0a;5;7276947
194.196.18.111;80000009030000d78f9cad00;4;166910882
193.239.118.192;800000090300b0faeb6308ff;9;206144704
193.67.185.251;8000000903005057a8198250;4;47441654
194.196.48.0;00000009030080a235982000;8;2470234
193.34.81.110;80001f8880322e000083000000;1;1749215489
194.76.149.1;8000000903000027e3776600;7;11458477
208.88.130.186;80000009030074a2e63c4ec0;11;77365466
208.88.130.123;800000090300689e0b9a8200;20;8482658
195.12.60.97;80003a8c04;0;0
194.171.108.77;800063a280d89403e2a07b00000097;1;255569371
212.45.63.15;8000000903000014f2f99e04;18;51642478
208.88.129.120;80000009030024d79c555680;21;25394546
193.239.187.24;800000090300000ab86d8f58;15;36994251
195.35.241.161;800000090300c014fe4ede00;33;6320629
193.169.106.1;80003a8c04;0;0
195.35.133.193;8000000903005488dea4a980;6;24801693
195.121.91.202;800000090300706bb99aab92;5;209968073
212.45.52.254;800000090300001d45de2aa0;13;142859357
193.67.51.225;80000009030034ed1bb532e0;4;165092215
193.173.25.194;8000000903006cb2ae635a00;14;102412622
194.124.228.10;80001f88800f2af31c6951b35d00000000;2093;62010
193.203.51.251;8000000903003a9c178e40;0;0
212.45.35.214;800000090300286f7f393fef;20;142854241
194.151.189.240;80000009030000be75cc8688;2;20895066
194.61.120.50;80003a8c046d6b745f3139342e36312e3132302e3530;0;0
193.254.214.221;800000090300001e7a585da8;16;16701680
195.212.122.112;00000009030080a235145800;10;2213746
195.35.242.255;80000009030010b3d522ee00;4;110670978
195.60.215.31;80000009030080e01da02c81;9;153162146
195.35.219.37;8000000903006026aac5e500;9;7043844
194.151.168.241;800000090300c44d84dfa310;14;21799956
195.60.214.88;80000009030080e01da02c81;9;153162147
195.75.244.255;800000090300a8b456391500;4;142194809
208.88.128.194;8000000903002cf89b8e0380;57;17299035
208.88.128.15;8000000903001cfc17432d80;8;31548681
195.183.144.157;80000009030044ecce1f84e3;2;4147772
202.162.49.2;800000090300940d4b5ead40;4;3346359
194.69.16.25;800000090300000a8af0e4c1;10;147048323
194.171.108.209;800063a280d89403e2a58800000001;1;255567672
194.122.175.209;8000000903006c416a01d6a0;1;8225545
208.88.128.226;800000090300c4f7d5bc7980;39;49061400
208.88.128.122;8000000903004c710d06ed80;11;44072972
194.151.221.143;800000090300706d15532b42;2;61780791
193.239.117.123;00000009030000778d56a284;4;51617395
194.120.180.250;800028390374fe4861f31b;1;182864
193.172.150.63;800000090300ecce139eb680;10;24727185
194.39.200.167;800008be8033313332333638393630;1;22129903
195.191.120.48;80000009030078baf9aaaf20;6;4993965
192.145.24.104;800000090300002450325e01;8;31100786
195.75.109.255;8000000903007c0ece8d5600;3;33608359
193.239.186.191;80000009030000070e0f2f44;3;12288894
212.7.207.161;80001f8880a5ac9e72282a0c6600000000;34;921362
212.45.40.132;800000090300001d45de2aa0;13;142859362
195.60.214.193;80000009030080e01da02c81;9;153162149
195.60.213.72;80000009030080e01da02c81;9;153162149
193.67.177.17;80000a4c01c14fe19a;1;90988806
193.34.167.32;80001f88806f3b7036e928dd6100000000;18;54658463
208.88.129.231;80000009030024d79c38e000;19;29908133
195.35.221.145;800033870370fc8c5447a0;0;0
193.38.140.69;80000a4c01b2d95005;3;16723899
212.45.37.197;000000090200003096e6a400;22;340511219
193.169.106.2;80003a8c04;0;0
193.148.23.245;8000000903000042685bed10;3;892210
195.75.227.33;800000090300f07f067cee80;4;78125741
195.12.237.209;8000000903009cd57d500b00;20;16622214
193.37.216.74;f5717f444ca873903300;4;3821142
195.60.215.144;80000009030080e01da02c81;9;153162151
195.35.145.191;800000090300084fa9317a80;23;42693977
193.111.62.75;80001f88805fadcf760a5d1b5800000000;24;26764897
193.141.79.88;80000009030070695af75444;3;17210802
193.37.111.100;80001f88807c90bb40bf87d25d00000000;38;7425190
195.128.186.1;8000000903007426ac0328d0;14;52813313
194.178.109.129;8000000903006c310ec24280;8;4137852
195.121.105.163;800000090300706bb99aadc7;12;17157312
192.145.27.151;800000090300380e4d484d80;7;26414547
195.35.242.207;80000009030088908dfa2f81;28;22645543
212.32.232.248;8000000903000059dc342a80;7;155953982
195.212.246.231;00000009030080a2355e0800;7;1862050
194.69.28.78;800000090300c067af3fb574;8;91342746
195.35.214.32;8000000903005cb12e4f5680;6;16678944
194.69.16.91;800000090300000a8ae72581;5;435077851
195.75.31.224;800000090300cc46d6c86d00;3;88295031
195.121.108.43;800000090300706bb99aadc7;12;17157314
194.26.80.11;0000000b0000f06281142bc0;35;22624622
195.75.27.233;00000009030080a235145800;10;2213755
212.45.61.69;16081976abcd;11;95770882
195.35.149.55;800000090300bcd295ff3e80;10;26194291
195.35.194.80;80000009030028affd8ffa00;10;80570063
195.114.237.245;80000a4c015ef74804;7;32317727
193.38.141.193;80000a4c01b2d95005;3;16723903
193.110.235.36;000000090300706e6dd6a43a;1;155450321
195.75.10.8;00000009030080a2355d4000;7;4501843
195.35.193.109;800033870370fc8c66ec10;0;0
193.173.47.130;aa010096032002;6;31315133
194.196.91.67;800000090300549fc6963a20;10;3595703
195.35.250.225;800000090300084fa9188580;10;51536573
193.173.10.193;800000090300dc8c377daa80;8;102587666
193.173.103.135;800000090300683b78a75c80;5;103020560
195.75.176.193;8000000903009433d82acc00;2;27298308
195.60.214.64;80000009030080e01da02c81;9;153162156
195.191.1.53;800000090300008e73df0e00;12;48857358
193.172.135.0;8000000903007cad4f2afd00;14;27914334
194.122.170.51;800000090300084fa9abb280;40;15158573
195.69.75.126;80000009032c3311a412f0;0;0
194.151.189.129;8000000903000027e38f1680;9;101118542
195.75.28.71;00000009030080a235145800;10;2213757
195.121.109.33;800000090300706bb99aab92;5;209968086
193.107.247.241;8000000903003c410e461a00;13;37557694
212.45.35.176;16081976abcd;11;95770884
